ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
1856,customer-315224,0,68,9,29,22,23,83
1857,customer-278398,0,68,0,11,22,51,83
1858,customer-278397,0,68,3,8,22,51,85
1859,customer-278396,0,68,12,6,22,52,87
1860,customer-200981,0,68,12,3,22,43,87
1861,customer-200737,0,68,9,5,22,43,86
1862,customer-200729,0,68,77,12,22,46,78
1863,customer-200730,0,68,86,5,22,46,83
1864,customer-457665,0,68,67,20,22,49,77
1865,customer-201224,0,68,17,3,22,43,87
1866,customer-201225,0,68,21,6,22,43,89
1867,customer-201216,0,68,71,14,22,46,79
1868,customer-318209,0,69,14,29,22,17,89
1869,customer-467493,0,69,30,68,22,42,97
1870,customer-203981,0,69,25,9,22,86,90
1871,customer-476243,0,69,42,3,22,10,87
1872,customer-203975,0,69,9,5,22,88,86
1873,customer-203976,0,69,11,5,22,88,87
1874,customer-203977,0,69,18,5,22,87,87
1875,customer-269886,0,69,24,27,22,48,96
1876,customer-475829,0,69,29,5,22,10,88
1877,customer-475830,0,69,23,9,22,10,90
1878,customer-475831,0,69,11,5,22,10,87
1879,customer-269885,0,69,21,24,22,48,94
1880,customer-203973,0,69,18,8,22,89,89
1881,customer-203974,0,69,12,6,22,88,87
1882,customer-319630,0,69,22,17,22,18,93
1883,customer-477084,0,69,14,5,22,10,87
1884,customer-477085,0,69,11,12,22,10,87
1885,customer-476663,0,69,12,14,22,10,88
1886,customer-476664,0,69,7,8,22,10,86
1887,customer-475422,0,69,18,5,22,10,87
1888,customer-475423,0,69,81,9,22,10,80
1889,customer-475337,0,69,20,14,22,21,91
1890,customer-475338,0,69,26,14,22,21,92
1891,customer-475339,0,69,34,14,22,21,93
1892,customer-475753,0,69,23,17,22,20,93
1893,customer-203709,0,69,28,9,22,85,91
1894,customer-474923,0,69,39,12,22,22,91
1895,customer-203706,0,69,25,8,22,87,89
1896,customer-203707,0,69,26,8,22,86,90
1897,customer-203708,0,69,27,9,22,86,90
1898,customer-203705,0,69,25,3,22,87,88
1899,customer-318922,0,69,16,23,22,17,91
1900,customer-270418,0,69,19,24,22,49,93
1901,customer-318921,0,69,15,20,22,17,89
1902,customer-475014,0,69,86,9,22,10,80
1903,customer-278395,0,69,24,11,22,52,91
1904,customer-391299,0,69,99,21,22,22,77
1905,customer-391298,0,69,7,18,22,22,84
1906,customer-315153,0,69,82,38,22,51,56
1907,customer-278939,0,69,10,11,22,52,87
1908,customer-278938,0,69,19,9,22,53,89
1909,customer-278937,0,69,39,8,22,53,90
1910,customer-200830,0,69,12,11,22,73,87
1911,customer-390628,0,69,2,20,22,23,80
1912,customer-201075,0,69,77,20,22,75,72
1913,customer-201074,0,69,0,0,22,73,86
1914,customer-272528,0,70,25,12,22,53,91
1915,customer-202855,0,70,84,6,22,76,82
1916,customer-272001,0,70,31,6,22,52,89
1917,customer-272000,0,70,32,8,22,52,90
1918,customer-271999,0,70,31,11,22,52,91
1919,customer-203126,0,70,85,6,22,76,82
1920,customer-202324,0,70,98,18,22,75,78
1921,customer-202325,0,70,99,5,22,75,84
1922,customer-202589,0,70,11,5,22,75,87
1923,customer-202590,0,70,84,6,22,76,82
1924,customer-271472,0,70,33,6,22,51,89
1925,customer-271471,0,70,33,8,22,51,90
1926,customer-203971,0,70,22,11,22,89,90
1927,customer-203972,0,70,19,8,22,89,89
1928,customer-204242,0,70,16,9,22,90,88
1929,customer-204241,0,70,21,8,22,90,89
1930,customer-204240,0,70,23,3,22,89,87
1931,customer-319629,0,70,24,18,22,17,93
1932,customer-270952,0,70,12,5,22,50,87
1933,customer-270951,0,70,27,8,22,50,90
1934,customer-270949,0,70,34,12,22,52,92
1935,customer-270950,0,70,34,8,22,51,90
1936,customer-203394,0,70,88,6,22,76,83
1937,customer-271470,0,70,34,9,22,52,91
1938,customer-270417,0,70,15,11,22,49,88
1939,customer-270416,0,70,0,5,22,49,85
1940,customer-270415,0,70,20,8,22,50,89
1941,customer-270412,0,70,35,9,22,51,91
1942,customer-270413,0,70,33,9,22,51,91
1943,customer-315154,0,70,80,33,22,51,60
1944,customer-315155,0,70,79,21,22,50,70
1945,customer-200831,0,70,82,26,22,76,66
1946,customer-273045,0,71,21,14,22,53,91
1947,customer-273044,0,71,19,11,22,53,90
1948,customer-273043,0,71,18,6,22,54,88
1949,customer-271996,0,71,28,9,22,54,91
1950,customer-271995,0,71,31,8,22,54,90
1951,customer-274063,0,71,0,3,22,55,85
1952,customer-274062,0,71,12,3,22,55,86
1953,customer-274060,0,71,18,6,22,56,88
1954,customer-274059,0,71,19,8,22,57,89
1955,customer-274061,0,71,18,5,22,56,87
1956,customer-317240,0,71,88,24,22,50,69
1957,customer-273557,0,71,11,5,22,54,87
1958,customer-273556,0,71,3,2,22,54,85
1959,customer-273555,0,71,25,2,22,55,87
1960,customer-273553,0,71,27,3,22,56,88
1961,customer-273552,0,71,24,5,22,56,88
1962,customer-203935,0,71,11,9,22,75,87
1963,customer-203936,0,71,3,9,22,76,84
1964,customer-204206,0,71,7,11,22,75,85
1965,customer-271465,0,71,32,9,22,54,91
1966,customer-271464,0,71,33,9,22,54,91
1967,customer-203664,0,71,7,8,22,75,85
1968,customer-203665,0,71,93,8,22,76,82
1969,customer-317944,0,72,87,27,22,50,66
1970,customer-317943,0,72,88,30,22,50,64
1971,customer-317241,0,72,85,29,22,50,65
1972,customer-278376,0,72,2,9,22,60,84
1973,customer-278375,0,72,12,9,22,61,87
1974,customer-457388,0,72,97,12,22,50,81
1975,customer-278919,0,72,8,8,22,61,86
1976,customer-277834,0,72,8,8,22,60,86
1977,customer-317945,0,73,85,26,22,49,67
1978,customer-317946,0,73,82,32,22,49,61
1979,customer-318659,0,73,83,30,22,49,63
1980,customer-457753,0,73,18,15,22,50,91
1981,customer-457754,0,73,6,9,22,50,85
1982,customer-318661,0,74,76,35,22,48,59
1983,customer-318660,0,74,79,33,22,49,61
1984,customer-319366,0,75,79,32,22,48,62
1985,customer-319367,0,75,78,33,22,48,61
1986,customer-458077,0,75,97,12,22,71,81
1987,customer-458078,0,75,95,9,22,71,82
1988,customer-458426,0,75,2,11,22,71,83
1989,customer-458427,0,75,88,11,22,71,80
1990,customer-458428,0,75,81,20,22,71,72
1991,customer-457345,0,75,79,9,22,70,80
1992,customer-458762,0,75,85,24,22,72,69
1993,customer-319368,0,76,76,35,22,48,60
1994,customer-318663,0,76,71,38,22,48,61
1995,customer-318664,0,76,71,38,22,47,61
1996,customer-458763,0,76,82,27,22,72,66
1997,customer-318665,0,77,72,33,22,47,63
1998,customer-459423,0,77,81,11,22,73,78
1999,customer-459735,0,77,76,20,22,73,72
2000,customer-318666,0,78,73,29,22,46,67
