ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
2520,customer-162067,0,54,11,9
2521,customer-207245,0,54,19,20
2522,customer-162065,0,54,92,3
2523,customer-162060,0,54,12,6
2524,customer-162066,0,54,0,5
2525,customer-162062,0,54,14,8
2526,customer-162063,0,54,11,6
2527,customer-162064,0,54,3,3
2528,customer-162061,0,54,12,8
2529,customer-207244,0,54,19,15
2530,customer-161823,0,54,19,11
2531,customer-494541,0,54,20,21
2532,customer-119838,0,54,94,21
2533,customer-119837,0,54,7,20
2534,customer-76066,0,54,98,14
2535,customer-41394,0,54,14,6
2536,customer-495970,0,54,30,23
2537,customer-41395,0,54,3,6
2538,customer-119746,0,54,34,14
2539,customer-119745,0,54,34,23
2540,customer-119744,0,54,40,20
2541,customer-119743,0,54,46,14
2542,customer-495025,0,54,18,27
2543,customer-41399,0,54,9,6
2544,customer-41398,0,54,0,5
2545,customer-119742,0,54,29,14
2546,customer-41396,0,54,20,8
2547,customer-375609,0,54,79,53
2548,customer-123874,0,54,12,12
2549,customer-123873,0,54,21,14
2550,customer-382421,0,54,84,23
2551,customer-382420,0,54,84,20
2552,customer-126799,0,55,11,20
2553,customer-387823,0,55,29,17
2554,customer-202818,0,55,24,11
2555,customer-202819,0,55,15,8
2556,customer-127048,0,55,35,24
2557,customer-158421,0,55,93,8
2558,customer-158422,0,55,90,12
2559,customer-126432,0,55,3,15
2560,customer-126431,0,55,11,18
2561,customer-158664,0,55,8,12
2562,customer-158665,0,55,92,12
2563,customer-203090,0,55,16,9
2564,customer-388462,0,55,26,26
2565,customer-388463,0,55,30,30
2566,customer-127768,0,55,26,8
2567,customer-127767,0,55,44,9
2568,customer-127766,0,55,41,15
2569,customer-127765,0,55,42,15
2570,customer-128126,0,55,16,9
2571,customer-128125,0,55,22,12
2572,customer-128124,0,55,31,8
2573,customer-128123,0,55,52,8
2574,customer-127884,0,55,94,12
2575,customer-18699,0,55,7,23
2576,customer-18698,0,55,10,17
2577,customer-18697,0,55,18,11
2578,customer-157926,0,55,96,14
2579,customer-157927,0,55,94,18
2580,customer-202291,0,55,24,12
2581,customer-127409,0,55,35,18
2582,customer-202555,0,55,18,9
2583,customer-127408,0,55,39,20
2584,customer-127161,0,55,21,12
2585,customer-158174,0,55,94,11
2586,customer-158175,0,55,92,15
2587,customer-18474,0,55,16,15
2588,customer-42532,0,55,14,29
2589,customer-202554,0,55,24,9
2590,customer-127522,0,55,96,8
2591,customer-127521,0,55,18,6
2592,customer-125331,0,55,17,8
2593,customer-125330,0,55,32,14
2594,customer-159640,0,55,97,12
2595,customer-476567,0,55,21,21
2596,customer-159641,0,55,92,17
2597,customer-476290,0,55,0,5
2598,customer-476291,0,55,93,9
2599,customer-159409,0,55,96,20
2600,customer-159410,0,55,94,26
2601,customer-475874,0,55,18,5
2602,customer-476149,0,55,22,24
2603,customer-476150,0,55,20,23
2604,customer-159874,0,55,92,9
2605,customer-124963,0,55,33,15
2606,customer-268882,0,55,39,15
2607,customer-268881,0,55,38,15
2608,customer-268880,0,55,36,11
2609,customer-268879,0,55,34,6
2610,customer-268878,0,55,29,6
2611,customer-268877,0,55,27,8
2612,customer-42155,0,55,11,14
2613,customer-42154,0,55,18,21
2614,customer-268876,0,55,27,6
2615,customer-476719,0,55,85,9
2616,customer-319469,0,55,25,24
2617,customer-476718,0,55,97,12
2618,customer-319468,0,55,24,33
2619,customer-126067,0,55,23,3
2620,customer-126066,0,55,34,8
2621,customer-159169,0,55,96,24
2622,customer-203355,0,55,6,9
2623,customer-203354,0,55,17,9
2624,customer-475462,0,55,19,3
2625,customer-475463,0,55,35,6
2626,customer-475741,0,55,22,23
2627,customer-203627,0,55,8,9
2628,customer-318765,0,55,29,32
2629,customer-125696,0,55,39,15
2630,customer-125697,0,55,36,6
2631,customer-475052,0,55,61,8
2632,customer-475051,0,55,95,2
2633,customer-184671,0,55,23,11
2634,customer-184670,0,55,26,17
2635,customer-184669,0,55,27,18
2636,customer-277886,0,55,16,11
2637,customer-157161,0,55,3,12
2638,customer-132559,0,55,78,8
2639,customer-156910,0,55,12,17
2640,customer-156911,0,55,1,20
2641,customer-132208,0,55,13,12
2642,customer-132206,0,55,72,2
2643,customer-132207,0,55,11,8
2644,customer-157673,0,55,90,12
2645,customer-463062,0,55,46,18
2646,customer-463063,0,55,43,27
2647,customer-463072,0,55,51,30
2648,customer-128837,0,55,32,9
2649,customer-129195,0,55,15,9
2650,customer-462523,0,55,72,8
2651,customer-157671,0,55,89,5
2652,customer-157672,0,55,90,9
2653,customer-184409,0,55,23,14
2654,customer-462792,0,55,61,5
2655,customer-462793,0,55,54,11
2656,customer-19146,0,55,97,15
2657,customer-19145,0,55,2,9
2658,customer-275705,0,55,19,23
2659,customer-462803,0,55,52,26
2660,customer-464172,0,55,85,20
2661,customer-463611,0,55,62,24
2662,customer-128480,0,55,88,5
2663,customer-128479,0,55,23,9
2664,customer-128478,0,55,28,12
2665,customer-463890,0,55,92,17
2666,customer-463891,0,55,79,18
2667,customer-463892,0,55,74,24
2668,customer-18923,0,55,1,14
2669,customer-18922,0,55,12,6
2670,customer-157414,0,55,71,3
2671,customer-157415,0,55,90,8
2672,customer-157416,0,55,94,14
2673,customer-276802,0,55,19,18
2674,customer-277349,0,55,18,15
2675,customer-276258,0,55,17,20
2676,customer-276257,0,55,21,21
2677,customer-461972,0,55,52,23
2678,customer-461973,0,55,55,27
2679,customer-76891,0,55,98,15
2680,customer-76890,0,55,91,20
2681,customer-462251,0,55,61,12
2682,customer-477143,0,55,1,11
2683,customer-477145,0,55,71,15
2684,customer-54241,0,55,91,15
2685,customer-120554,0,55,11,12
2686,customer-120553,0,55,22,23
2687,customer-376714,0,55,96,12
2688,customer-490048,0,55,11,29
2689,customer-490049,0,55,6,23
2690,customer-490052,0,55,98,20
2691,customer-490583,0,55,98,23
2692,customer-120196,0,55,2,18
2693,customer-120195,0,55,13,18
2694,customer-493303,0,55,87,24
2695,customer-161809,0,55,31,12
2696,customer-161810,0,55,32,9
2697,customer-161811,0,55,32,8
2698,customer-376164,0,55,72,6
2699,customer-376163,0,55,11,8
2700,customer-72496,0,55,35,12
2701,customer-53941,0,55,92,15
2702,customer-72497,0,55,57,18
2703,customer-120919,0,55,22,15
2704,customer-161561,0,55,30,5
2705,customer-161562,0,55,30,8
2706,customer-161563,0,55,31,12
2707,customer-161564,0,55,33,12
2708,customer-489515,0,55,6,20
2709,customer-489516,0,55,5,20
2710,customer-121282,0,55,6,8
2711,customer-119380,0,55,48,9
2712,customer-375067,0,55,89,12
2713,customer-375066,0,55,5,17
2714,customer-54834,0,55,95,3
2715,customer-54835,0,55,84,12
2716,customer-374510,0,55,88,21
2717,customer-374513,0,55,99,8
2718,customer-84684,0,55,53,6
2719,customer-207535,0,55,19,15
2720,customer-119135,0,55,15,14
2721,customer-119020,0,55,57,23
2722,customer-119019,0,55,52,11
2723,customer-54539,0,55,88,9
2724,customer-54540,0,55,89,18
2725,customer-493797,0,55,90,23
2726,customer-494282,0,55,92,23
2727,customer-41393,0,55,23,11
2728,customer-375619,0,55,78,8
2729,customer-375618,0,55,1,12
2730,customer-119741,0,55,17,18
2731,customer-53010,0,55,94,9
2732,customer-387822,0,56,22,11
2733,customer-387821,0,56,23,20
2734,customer-387820,0,56,23,21
2735,customer-387176,0,56,24,20
2736,customer-72198,0,56,40,20
2737,customer-72197,0,56,30,20
2738,customer-42531,0,56,14,35
2739,customer-42530,0,56,16,36
2740,customer-385556,0,56,86,20
2741,customer-385555,0,56,91,23
2742,customer-72276,0,56,19,8
2743,customer-476565,0,56,30,15
2744,customer-476566,0,56,25,18
2745,customer-476286,0,56,19,27
2746,customer-203895,0,56,15,11
2747,customer-203896,0,56,1,9
2748,customer-384923,0,56,79,18
2749,customer-384922,0,56,89,14
2750,customer-476985,0,56,35,6
2751,customer-476986,0,56,38,3
2752,customer-476987,0,56,22,11
2753,customer-268875,0,56,25,5
2754,customer-204169,0,56,20,15
2755,customer-204170,0,56,12,9
2756,customer-319467,0,56,23,42
2757,customer-159149,0,56,5,17
2758,customer-159150,0,56,2,18
2759,customer-158908,0,56,4,18
2760,customer-159389,0,56,0,12
2761,customer-159390,0,56,1,15
2762,customer-318764,0,56,27,41
2763,customer-464451,0,56,75,14
2764,customer-278426,0,56,21,8
2765,customer-278969,0,56,18,5
2766,customer-20074,0,56,3,11
2767,customer-20073,0,56,9,6
2768,customer-71979,0,56,23,9
2769,customer-277885,0,56,22,11
2770,customer-19837,0,56,9,15
2771,customer-280365,0,56,22,12
2772,customer-455904,0,56,88,26
2773,customer-280813,0,56,21,12
2774,customer-455111,0,56,86,24
2775,customer-280814,0,56,89,5
2776,customer-279439,0,56,10,3
2777,customer-456683,0,56,84,11
2778,customer-457075,0,56,96,6
2779,customer-457076,0,56,5,9
2780,customer-456290,0,56,82,18
2781,customer-279909,0,56,0,3
2782,customer-279908,0,56,23,14
2783,customer-128960,0,56,98,15
2784,customer-316784,0,56,8,14
2785,customer-462535,0,56,57,29
2786,customer-462534,0,56,53,26
2787,customer-129194,0,56,22,9
2788,customer-464173,0,56,79,14
2789,customer-464174,0,56,75,12
2790,customer-464175,0,56,72,12
2791,customer-464176,0,56,71,17
2792,customer-128244,0,56,93,12
2793,customer-128602,0,56,92,12
2794,customer-128601,0,56,2,9
2795,customer-19601,0,56,0,12
2796,customer-19600,0,56,12,17
2797,customer-129554,0,56,7,9
2798,customer-129553,0,56,18,11
2799,customer-129551,0,56,30,21
2800,customer-129552,0,56,26,14
2801,customer-462263,0,56,54,29
2802,customer-462264,0,56,56,23
2803,customer-129319,0,56,93,17
2804,customer-461691,0,56,56,21
2805,customer-129911,0,56,20,14
2806,customer-19370,0,56,96,14
2807,customer-19369,0,56,4,11
2808,customer-461401,0,56,49,48
2809,customer-461402,0,56,52,42
2810,customer-491114,0,56,98,24
2811,customer-491637,0,56,98,23
2812,customer-491638,0,56,94,23
2813,customer-120569,0,56,0,6
2814,customer-376715,0,56,85,12
2815,customer-490578,0,56,14,36
2816,customer-490579,0,56,11,32
2817,customer-120212,0,56,91,2
2818,customer-182718,0,56,83,8
2819,customer-492164,0,56,96,21
2820,customer-161790,0,56,11,8
2821,customer-161791,0,56,15,11
2822,customer-72495,0,56,22,23
2823,customer-377822,0,56,94,8
2824,customer-377821,0,56,93,11
2825,customer-161546,0,56,18,9
2826,customer-161547,0,56,19,8
2827,customer-161548,0,56,14,5
2828,customer-121644,0,56,22,20
2829,customer-378380,0,56,90,11
2830,customer-378379,0,56,2,11
2831,customer-121645,0,56,14,14
2832,customer-377267,0,56,88,8
2833,customer-377266,0,56,99,12
2834,customer-183001,0,56,83,11
2835,customer-161549,0,56,12,5
2836,customer-161550,0,56,8,3
2837,customer-121281,0,56,28,17
2838,customer-161560,0,56,34,3
2839,customer-161559,0,56,38,2
2840,customer-182438,0,56,84,15
2841,customer-182437,0,56,89,5
2842,customer-119494,0,56,10,8
2843,customer-119493,0,56,28,8
2844,customer-182163,0,56,89,11
2845,customer-84681,0,56,30,14
2846,customer-84682,0,56,32,12
2847,customer-84683,0,56,34,12
2848,customer-119855,0,56,18,8
2849,customer-119854,0,56,24,8
2850,customer-494762,0,56,94,21
2851,customer-494763,0,56,90,23
2852,customer-494785,0,56,97,15
2853,customer-494786,0,56,88,14
2854,customer-378381,0,56,81,12
2855,customer-495698,0,56,94,21
2856,customer-495227,0,56,92,21
2857,customer-387175,0,57,23,18
2858,customer-387174,0,57,22,17
2859,customer-72194,0,57,15,23
2860,customer-72195,0,57,19,23
2861,customer-72196,0,57,23,24
2862,customer-317482,0,57,11,12
2863,customer-464725,0,57,76,23
2864,customer-464726,0,57,75,27
2865,customer-464994,0,57,78,27
2866,customer-184077,0,57,18,6
2867,customer-184078,0,57,96,6
2868,customer-184079,0,57,86,12
2869,customer-184094,0,57,97,8
2870,customer-159620,0,57,99,9
2871,customer-159621,0,57,96,12
2872,customer-385557,0,57,80,11
2873,customer-125311,0,57,6,9
2874,customer-125310,0,57,24,15
2875,customer-385562,0,57,67,15
2876,customer-385561,0,57,70,8
2877,customer-385560,0,57,70,8
2878,customer-385559,0,57,66,14
2879,customer-476005,0,57,96,15
2880,customer-159854,0,57,98,12
2881,customer-319529,0,57,1,12
2882,customer-124943,0,57,12,9
2883,customer-476710,0,57,11,24
2884,customer-476711,0,57,11,26
2885,customer-386526,0,57,21,17
2886,customer-386525,0,57,20,14
2887,customer-386524,0,57,19,15
2888,customer-473228,0,57,16,3
2889,customer-464454,0,57,73,29
2890,customer-386190,0,57,83,15
2891,customer-386189,0,57,0,11
2892,customer-386188,0,57,0,18
2893,customer-318823,0,57,89,14
2894,customer-183833,0,57,92,6
2895,customer-318822,0,57,8,8
2896,customer-183817,0,57,0,2
2897,customer-183816,0,57,29,3
2898,customer-183818,0,57,82,8
2899,customer-464453,0,57,73,24
2900,customer-464452,0,57,74,18
2901,customer-315319,0,57,89,18
2902,customer-131471,0,57,18,17
2903,customer-157035,0,57,5,3
2904,customer-42906,0,57,12,39
2905,customer-184624,0,57,13,12
2906,customer-42905,0,57,14,38
2907,customer-130755,0,57,96,5
2908,customer-130754,0,57,1,6
2909,customer-131110,0,57,31,6
2910,customer-131109,0,57,17,12
2911,customer-458837,0,57,18,14
2912,customer-459167,0,57,11,14
2913,customer-130983,0,57,28,12
2914,customer-71905,0,57,12,15
2915,customer-71906,0,57,20,15
2916,customer-20554,0,57,93,15
2917,customer-20553,0,57,5,8
2918,customer-20315,0,57,99,14
2919,customer-20314,0,57,98,9
2920,customer-156789,0,57,12,8
2921,customer-156790,0,57,9,5
2922,customer-156791,0,57,88,2
2923,customer-130625,0,57,22,11
2924,customer-184345,0,57,8,9
2925,customer-184361,0,57,17,15
2926,customer-184362,0,57,96,12
2927,customer-130269,0,57,19,11
2928,customer-157287,0,57,8,6
2929,customer-157288,0,57,91,5
2930,customer-157289,0,57,81,9
2931,customer-130037,0,57,97,17
2932,customer-460819,0,57,26,20
2933,customer-130270,0,57,14,17
2934,customer-130624,0,57,27,20
2935,customer-130397,0,57,98,15
2936,customer-130626,0,57,3,9
2937,customer-461986,0,57,50,32
2938,customer-461987,0,57,59,29
2939,customer-461706,0,57,54,30
2940,customer-129910,0,57,28,20
2941,customer-461112,0,57,46,44
2942,customer-129678,0,57,99,12
2943,customer-129679,0,57,91,14
2944,customer-491109,0,57,14,33
2945,customer-491110,0,57,13,36
2946,customer-182987,0,57,69,11
2947,customer-206638,0,57,24,15
2948,customer-206639,0,57,11,6
2949,customer-493200,0,57,99,15
2950,customer-72576,0,57,16,6
2951,customer-72575,0,57,0,2
2952,customer-161771,0,57,7,15
2953,customer-492690,0,57,98,20
2954,customer-492691,0,57,97,17
2955,customer-161526,0,57,7,18
2956,customer-206345,0,57,30,8
2957,customer-206346,0,57,19,6
2958,customer-162035,0,57,9,8
2959,customer-496169,0,57,95,21
2960,customer-496192,0,57,91,24
2961,customer-496647,0,57,97,21
2962,customer-496648,0,57,95,21
2963,customer-33849,0,57,10,12
2964,customer-493692,0,57,100,17
2965,customer-206935,0,57,15,12
2966,customer-495721,0,57,96,18
2967,customer-495722,0,57,88,21
2968,customer-13751,0,57,32,17
2969,customer-495250,0,57,91,14
2970,customer-183548,0,57,86,5
2971,customer-478985,0,57,79,27
2972,customer-478984,0,57,87,21
2973,customer-266787,0,57,6,15
2974,customer-123853,0,57,0,3
2975,customer-158541,0,58,0,5
2976,customer-158540,0,58,1,6
2977,customer-126781,0,58,99,18
2978,customer-126780,0,58,12,21
2979,customer-158295,0,58,97,8
2980,customer-158294,0,58,6,9
2981,customer-184070,0,58,23,18
2982,customer-126412,0,58,11,11
2983,customer-158786,0,58,2,3
2984,customer-465537,0,58,79,32
2985,customer-465262,0,58,80,27
2986,customer-465263,0,58,78,32
2987,customer-184074,0,58,27,9
2988,customer-184071,0,58,21,9
2989,customer-184072,0,58,22,8
2990,customer-184073,0,58,25,8
2991,customer-158043,0,58,95,8
2992,customer-158036,0,58,12,8
2993,customer-476423,0,58,92,14
2994,customer-385563,0,58,65,15
2995,customer-476975,0,58,24,30
2996,customer-477131,0,58,96,12
2997,customer-477132,0,58,0,14
2998,customer-385247,0,58,23,21
2999,customer-268920,0,58,2,38
3000,customer-319466,0,58,22,48
3001,customer-474099,0,58,84,8
3002,customer-474100,0,58,73,3
3003,customer-126046,0,58,32,20
3004,customer-126047,0,58,15,8
3005,customer-474487,0,58,95,5
3006,customer-386522,0,58,20,17
3007,customer-386523,0,58,20,20
3008,customer-159036,0,58,5,3
3009,customer-159035,0,58,14,8
3010,customer-385880,0,58,20,17
3011,customer-385879,0,58,19,18
3012,customer-385878,0,58,19,26
3013,customer-386194,0,58,85,15
3014,customer-159278,0,58,6,5
3015,customer-159279,0,58,86,6
3016,customer-386198,0,58,64,14
3017,customer-386197,0,58,64,12
3018,customer-125677,0,58,14,9
3019,customer-386196,0,58,69,11
3020,customer-386195,0,58,83,8
3021,customer-125676,0,58,29,20
3022,customer-131340,0,58,21,9
3023,customer-131339,0,58,25,17
3024,customer-131470,0,58,15,12
3025,customer-184607,0,58,5,9
3026,customer-184608,0,58,96,11
3027,customer-157030,0,58,0,2
3028,customer-157029,0,58,25,5
3029,customer-458306,0,58,51,14
3030,customer-458307,0,58,66,20
3031,customer-184609,0,58,93,14
3032,customer-131829,0,58,5,23
3033,customer-157020,0,58,5,2
3034,customer-157021,0,58,55,2
3035,customer-459290,0,58,34,11
3036,customer-459615,0,58,33,11
3037,customer-458636,0,58,51,11
3038,customer-130981,0,58,35,23
3039,customer-130980,0,58,40,21
3040,customer-130979,0,58,42,21
3041,customer-130982,0,58,34,17
3042,customer-157127,0,58,25,14
3043,customer-157128,0,58,6,9
3044,customer-458961,0,58,27,8
3045,customer-458962,0,58,40,8
3046,customer-71904,0,58,10,21
3047,customer-200279,0,58,12,11
3048,customer-71903,0,58,12,29
3049,customer-156629,0,58,0,8
3050,customer-156630,0,58,93,17
3051,customer-200538,0,58,8,9
3052,customer-200537,0,58,14,8
3053,customer-200536,0,58,16,5
3054,customer-156878,0,58,16,12
3055,customer-156879,0,58,92,15
3056,customer-156778,0,58,56,3
3057,customer-156785,0,58,31,5
3058,customer-132182,0,58,3,27
3059,customer-156772,0,58,24,15
3060,customer-156773,0,58,20,12
3061,customer-156776,0,58,50,2
3062,customer-156777,0,58,59,2
3063,customer-156771,0,58,28,23
3064,customer-184344,0,58,16,11
3065,customer-184343,0,58,19,11
3066,customer-184346,0,58,96,12
3067,customer-184342,0,58,19,11
3068,customer-157640,0,58,25,0
3069,customer-157527,0,58,88,5
3070,customer-157534,0,58,91,6
3071,customer-157792,0,58,97,8
3072,customer-157793,0,58,4,8
3073,customer-463900,0,58,72,33
3074,customer-464179,0,58,72,29
3075,customer-464180,0,58,73,33
3076,customer-157791,0,58,94,9
3077,customer-157382,0,58,21,6
3078,customer-460519,0,58,29,20
3079,customer-460520,0,58,29,20
3080,customer-157282,0,58,89,5
3081,customer-459924,0,58,25,12
3082,customer-157270,0,58,92,3
3083,customer-157271,0,58,92,3
3084,customer-157272,0,58,6,3
3085,customer-157273,0,58,0,0
3086,customer-157275,0,58,82,3
3087,customer-157281,0,58,19,5
3088,customer-157274,0,58,84,2
3089,customer-460222,0,58,27,17
3090,customer-461707,0,58,62,30
3091,customer-157526,0,58,8,5
3092,customer-461418,0,58,61,24
3093,customer-461419,0,58,63,20
3094,customer-491108,0,58,14,29
3095,customer-491630,0,58,11,27
3096,customer-491629,0,58,15,29
3097,customer-322446,0,58,10,18
3098,customer-182988,0,58,76,18
3099,customer-323149,0,58,12,12
3100,customer-492156,0,58,12,29
3101,customer-33477,0,58,19,20
3102,customer-33476,0,58,18,32
3103,customer-161502,0,58,16,8
3104,customer-161503,0,58,4,8
3105,customer-162015,0,58,6,11
3106,customer-182427,0,58,14,9
3107,customer-497123,0,58,96,23
3108,customer-497147,0,58,93,20
3109,customer-497148,0,58,94,18
3110,customer-496193,0,58,91,21
3111,customer-496672,0,58,92,20
3112,customer-182426,0,58,10,8
3113,customer-119004,0,58,18,23
3114,customer-33847,0,58,14,27
3115,customer-182152,0,58,11,8
3116,customer-33848,0,58,11,21
3117,customer-324571,0,58,14,12
3118,customer-497604,0,58,98,26
3119,customer-182425,0,58,91,3
3120,customer-207520,0,58,29,11
3121,customer-207521,0,58,22,8
3122,customer-494658,0,58,0,17
3123,customer-182706,0,58,79,8
3124,customer-494174,0,58,0,18
3125,customer-494175,0,58,0,17
3126,customer-182705,0,58,68,12
3127,customer-207229,0,58,22,12
3128,customer-207230,0,58,11,9
3129,customer-323864,0,58,14,12
3130,customer-495126,0,58,0,18
3131,customer-479242,0,58,13,18
3132,customer-469060,0,59,54,21
3133,customer-469061,0,59,57,24
3134,customer-469062,0,59,59,24
3135,customer-469063,0,59,61,23
3136,customer-469387,0,59,64,18
3137,customer-469388,0,59,62,18
3138,customer-469389,0,59,64,18
3139,customer-158391,0,59,11,6
3140,customer-158392,0,59,1,8
3141,customer-184068,0,59,26,14
3142,customer-468429,0,59,56,26
3143,customer-31967,0,59,20,14
3144,customer-468428,0,59,55,24
3145,customer-184069,0,59,24,21
3146,customer-468739,0,59,55,23
3147,customer-158879,0,59,3,17
3148,customer-158880,0,59,98,21
3149,customer-158635,0,59,2,14
3150,customer-465538,0,59,78,35
3151,customer-465841,0,59,78,33
3152,customer-127862,0,59,12,23
3153,customer-158144,0,59,7,6
3154,customer-158145,0,59,91,9
3155,customer-127141,0,59,10,18
3156,customer-468113,0,59,54,27
3157,customer-127502,0,59,4,17
3158,customer-127501,0,59,15,23
3159,customer-476553,0,59,21,26
3160,customer-32343,0,59,15,26
3161,customer-32344,0,59,21,17
3162,customer-269459,0,59,2,33
3163,customer-476135,0,59,21,21
3164,customer-476134,0,59,18,21
3165,customer-476974,0,59,22,29
3166,customer-385246,0,59,22,21
3167,customer-319464,0,59,23,38
3168,customer-319465,0,59,21,42
3169,customer-386841,0,59,76,18
3170,customer-386840,0,59,75,21
3171,customer-475724,0,59,16,17
3172,customer-474898,0,59,12,6
3173,customer-475311,0,59,15,11
3174,customer-386200,0,59,71,23
3175,customer-386199,0,59,69,20
3176,customer-457961,0,59,63,20
3177,customer-131338,0,59,29,15
3178,customer-201020,0,59,22,8
3179,customer-201021,0,59,18,5
3180,customer-201022,0,59,15,3
3181,customer-131337,0,59,30,18
3182,customer-131696,0,59,17,15
3183,customer-131695,0,59,27,11
3184,customer-200778,0,59,19,3
3185,customer-200779,0,59,15,3
3186,customer-131694,0,59,44,12
3187,customer-457602,0,59,62,20
3188,customer-201261,0,59,25,11
3189,customer-201262,0,59,21,6
3190,customer-184599,0,59,22,11
3191,customer-132538,0,59,16,18
3192,customer-71897,0,59,2,18
3193,customer-71898,0,59,0,17
3194,customer-132888,0,59,12,17
3195,customer-132887,0,59,17,20
3196,customer-71899,0,59,4,12
3197,customer-132048,0,59,21,14
3198,customer-132049,0,59,96,9
3199,customer-457233,0,59,59,35
3200,customer-132181,0,59,7,33
3201,customer-389345,0,59,19,21
3202,customer-389344,0,59,16,26
3203,customer-202004,0,59,22,6
3204,customer-202005,0,59,24,6
3205,customer-184336,0,59,19,11
3206,customer-184335,0,59,24,12
3207,customer-201752,0,59,31,6
3208,customer-201751,0,59,34,8
3209,customer-201750,0,59,35,8
3210,customer-31592,0,59,24,20
3211,customer-463901,0,59,73,35
3212,customer-157896,0,59,93,6
3213,customer-463622,0,59,72,33
3214,customer-157381,0,59,36,8
3215,customer-201503,0,59,34,11
3216,customer-201504,0,59,29,11
3217,customer-201505,0,59,24,8
3218,customer-460839,0,59,59,20
3219,customer-390011,0,59,16,32
3220,customer-461130,0,59,61,20
3221,customer-461131,0,59,60,18
3222,customer-461132,0,59,58,20
3223,customer-461576,0,59,94,20
3224,customer-161747,0,59,9,8
3225,customer-262687,0,59,46,15
3226,customer-262686,0,59,45,15
3227,customer-262682,0,59,34,6
3228,customer-262681,0,59,32,6
3229,customer-323055,0,59,6,9
3230,customer-323056,0,59,3,11
3231,customer-262215,0,59,46,14
3232,customer-262209,0,59,36,8
3233,customer-262216,0,59,50,14
3234,customer-120437,0,59,22,18
3235,customer-492681,0,59,16,30
3236,customer-263633,0,59,34,9
3237,customer-263637,0,59,40,12
3238,customer-263636,0,59,38,12
3239,customer-263635,0,59,35,12
3240,customer-263634,0,59,33,12
3241,customer-322353,0,59,4,11
3242,customer-263159,0,59,43,14
3243,customer-263156,0,59,35,11
3244,customer-263155,0,59,34,8
3245,customer-119363,0,59,18,11
3246,customer-119362,0,59,72,6
3247,customer-161992,0,59,5,9
3248,customer-496545,0,59,99,20
3249,customer-161991,0,59,7,8
3250,customer-498097,0,59,97,17
3251,customer-498098,0,59,97,15
3252,customer-119003,0,59,24,20
3253,customer-498543,0,59,100,24
3254,customer-498568,0,59,98,15
3255,customer-498073,0,59,96,24
3256,customer-497628,0,59,96,17
3257,customer-498072,0,59,0,29
3258,customer-120078,0,59,31,18
3259,customer-120079,0,59,23,14
3260,customer-261742,0,59,51,12
3261,customer-261741,0,59,51,12
3262,customer-120080,0,59,92,15
3263,customer-495597,0,59,0,20
3264,customer-495598,0,59,98,20
3265,customer-496068,0,59,99,20
3266,customer-119722,0,59,6,5
3267,customer-119723,0,59,88,14
3268,customer-32721,0,59,16,30
3269,customer-32722,0,59,19,26
3270,customer-479238,0,59,22,27
3271,customer-469070,0,60,59,15
3272,customer-469069,0,60,59,17
3273,customer-469068,0,60,59,18
3274,customer-387477,0,60,79,5
3275,customer-387476,0,60,83,6
3276,customer-387475,0,60,79,11
3277,customer-469390,0,60,64,15
3278,customer-469391,0,60,64,15
3279,customer-469392,0,60,63,14
3280,customer-31966,0,60,18,30
3281,customer-387381,0,60,10,11
3282,customer-387380,0,60,9,15
3283,customer-387379,0,60,6,18
3284,customer-466157,0,60,75,33
3285,customer-465842,0,60,77,35
3286,customer-202256,0,60,18,24
3287,customer-202257,0,60,17,18
3288,customer-467796,0,60,55,29
3289,customer-467797,0,60,55,30
3290,customer-388026,0,60,8,18
3291,customer-388027,0,60,2,15
3292,customer-468114,0,60,55,27
3293,customer-466481,0,60,72,30
3294,customer-466482,0,60,70,29
3295,customer-466809,0,60,67,27
3296,customer-466810,0,60,64,29
3297,customer-467473,0,60,58,27
3298,customer-467474,0,60,56,29
3299,customer-467475,0,60,56,32
3300,customer-467144,0,60,60,29
3301,customer-388114,0,60,61,6
3302,customer-467143,0,60,62,27
3303,customer-388113,0,60,58,3
3304,customer-159593,0,60,91,11
3305,customer-385442,0,60,49,8
3306,customer-385441,0,60,34,8
3307,customer-159589,0,60,24,9
3308,customer-159590,0,60,18,3
3309,customer-384807,0,60,43,8
3310,customer-160053,0,60,9,9
3311,customer-384806,0,60,34,8
3312,customer-384805,0,60,27,9
3313,customer-159822,0,60,12,12
3314,customer-384955,0,60,77,15
3315,customer-159825,0,60,96,6
3316,customer-159826,0,60,86,9
3317,customer-159821,0,60,13,12
3318,customer-386726,0,60,10,6
3319,customer-386725,0,60,6,9
3320,customer-386844,0,60,81,14
3321,customer-386843,0,60,83,14
3322,customer-386842,0,60,80,15
3323,customer-159118,0,60,18,11
3324,customer-159119,0,60,5,11
3325,customer-159120,0,60,97,17
3326,customer-159360,0,60,97,11
3327,customer-386078,0,60,51,5
3328,customer-159357,0,60,39,8
3329,customer-159358,0,60,29,5
3330,customer-386077,0,60,25,3
3331,customer-269973,0,60,2,29
3332,customer-270507,0,60,3,27
3333,customer-390680,0,60,14,30
3334,customer-390679,0,60,14,24
3335,customer-315471,0,60,11,23
3336,customer-184598,0,60,26,17
3337,customer-455554,0,60,16,2
3338,customer-455555,0,60,77,3
3339,customer-314777,0,60,11,23
3340,customer-314778,0,60,11,23
