ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
83189,customer-306303,4,47,59,27,24,19,80
83190,customer-296458,4,25,20,47,26,6,93
83191,customer-306304,4,48,57,30,24,19,80
83192,customer-306332,4,46,40,33,25,6,96
83193,customer-192365,4,72,18,38,25,55,92
83194,customer-187246,4,58,36,8,22,45,90
83195,customer-192392,4,69,86,14,24,66,77
83196,customer-192441,4,68,66,8,22,83,83
83197,customer-306427,4,40,6,9,23,1,85
83198,customer-306428,4,39,10,9,23,1,87
83199,customer-187124,4,66,76,17,24,80,75
83200,customer-306429,4,39,12,9,23,1,87
83201,customer-306430,4,39,13,9,23,1,87
83202,customer-187105,4,67,31,5,21,67,89
83203,customer-187104,4,68,29,6,21,67,89
83204,customer-306431,4,39,12,8,22,1,87
83205,customer-306439,4,24,18,9,23,0,89
83206,customer-296356,4,59,54,8,22,9,86
83207,customer-306456,4,29,13,30,25,4,87
83208,customer-306461,4,29,68,20,24,5,76
83209,customer-187245,4,58,41,11,23,45,90
83210,customer-192446,4,69,84,8,23,81,81
83211,customer-306253,4,53,6,26,22,17,82
83212,customer-306251,4,53,14,32,22,17,88
83213,customer-296610,4,67,30,18,22,21,94
83214,customer-296609,4,67,28,23,23,22,96
83215,customer-187497,4,58,44,8,23,46,89
83216,customer-187476,4,61,87,15,24,55,76
83217,customer-187475,4,61,96,14,23,55,80
83218,customer-187378,4,66,76,15,24,80,76
83219,customer-187357,4,68,26,5,22,66,88
83220,customer-187356,4,68,29,3,22,65,87
83221,customer-187355,4,68,29,3,22,65,87
83222,customer-305812,4,24,21,9,23,0,90
83223,customer-305815,4,24,83,21,23,1,71
83224,customer-296549,4,60,84,20,24,41,73
83225,customer-305852,4,31,22,27,25,11,95
83226,customer-187319,4,54,3,21,24,15,80
83227,customer-306252,4,53,9,27,21,17,84
83228,customer-305857,4,31,69,36,25,12,64
83229,customer-305913,4,61,92,12,23,50,80
83230,customer-305917,4,62,90,18,24,49,74
83231,customer-305943,4,79,78,42,27,41,52
83232,customer-305997,4,64,24,32,25,21,97
83233,customer-306002,4,63,94,20,23,19,75
83234,customer-306085,4,56,16,17,24,32,90
83235,customer-306087,4,56,88,29,25,33,66
83236,customer-306109,4,59,66,21,24,43,76
83237,customer-306168,4,56,27,20,24,29,95
83238,customer-296522,4,25,20,17,22,9,92
83239,customer-306247,4,54,4,18,24,17,82
83240,customer-306248,4,54,4,21,23,17,81
83241,customer-306249,4,54,6,23,23,17,82
83242,customer-306250,4,54,12,27,23,17,87
83243,customer-305909,4,61,91,6,23,52,83
83244,customer-296352,4,60,36,26,22,9,96
83245,customer-306483,4,31,67,29,25,12,71
83246,customer-306527,4,62,29,20,24,54,95
83247,customer-307159,4,61,31,18,24,54,95
83248,customer-192648,4,45,15,48,26,2,87
83249,customer-186866,4,66,76,17,24,80,76
83250,customer-307170,4,62,89,17,23,51,75
83251,customer-307174,4,62,92,30,25,50,66
83252,customer-307197,4,77,89,47,24,43,50
83253,customer-186853,4,67,21,8,23,70,89
83254,customer-296144,4,64,38,21,23,17,94
83255,customer-296143,4,65,42,18,23,18,93
83256,customer-307202,4,80,85,48,26,41,45
83257,customer-307253,4,65,24,26,25,21,95
83258,customer-307258,4,64,96,24,23,20,74
83259,customer-307341,4,56,25,17,23,31,93
83260,customer-307344,4,57,84,27,26,33,66
83261,customer-307115,4,31,75,18,24,11,74
83262,customer-307362,4,59,6,17,23,41,84
83263,customer-192672,4,72,19,42,25,55,92
83264,customer-296142,4,65,46,15,22,18,91
83265,customer-307454,4,60,5,26,23,14,81
83266,customer-192676,4,72,94,12,23,57,80
83267,customer-307542,4,50,34,23,23,19,96
83268,customer-192694,4,69,18,24,25,64,92
83269,customer-296136,4,66,29,24,23,21,97
83270,customer-307562,4,47,51,35,24,17,86
83271,customer-307564,4,47,49,39,25,16,88
83272,customer-307565,4,47,49,39,25,16,88
83273,customer-307566,4,47,49,39,25,15,88
83274,customer-307567,4,47,50,39,25,15,86
83275,customer-307568,4,47,51,39,25,14,85
83276,customer-307569,4,47,51,39,25,14,85
83277,customer-307367,4,59,69,18,24,43,77
83278,customer-192585,4,61,89,24,24,27,70
83279,customer-296145,4,64,36,20,22,17,95
83280,customer-186966,4,61,93,17,24,53,76
83281,customer-306538,4,61,90,14,23,51,78
83282,customer-306542,4,62,91,24,24,50,70
83283,customer-192521,4,59,8,9,23,52,86
83284,customer-306712,4,57,86,27,26,33,66
83285,customer-296272,4,59,43,9,23,41,89
83286,customer-296271,4,59,42,9,23,41,89
83287,customer-306793,4,56,24,12,24,29,91
83288,customer-296261,4,59,97,2,21,45,85
83289,customer-192540,4,64,84,14,24,44,77
83290,customer-192556,4,64,18,5,23,38,87
83291,customer-296260,4,59,20,3,21,46,87
83292,customer-306828,4,60,3,18,23,14,81
83293,customer-306881,4,53,13,24,23,18,88
83294,customer-306882,4,53,13,20,22,18,88
83295,customer-296231,4,54,78,17,24,36,75
83296,customer-296227,4,54,13,17,24,33,88
83297,customer-306916,4,49,41,23,24,19,94
83298,customer-296146,4,64,39,15,22,17,93
83299,customer-307074,4,24,72,14,24,1,78
83300,customer-296147,4,64,37,17,22,16,93
83301,customer-192580,4,61,23,18,24,29,93
83302,customer-306932,4,48,54,38,25,18,81
83303,customer-306931,4,48,56,33,24,18,81
83304,customer-296072,4,59,83,20,24,41,72
83305,customer-186997,4,59,86,20,24,40,72
83306,customer-187027,4,59,38,12,22,28,92
83307,customer-187028,4,59,41,11,23,28,91
83308,customer-192561,4,64,4,6,22,36,85
83309,customer-306919,4,49,47,23,24,19,91
83310,customer-306918,4,49,46,23,23,19,91
83311,customer-306917,4,49,41,26,24,19,94
83312,customer-187026,4,59,38,12,23,29,92
83313,customer-305682,4,48,57,33,23,19,79
83314,customer-309661,4,31,28,15,24,8,93
83315,customer-309718,4,62,78,18,22,53,73
83316,customer-312560,4,57,80,14,23,32,76
83317,customer-312590,4,60,68,11,23,41,81
83318,customer-312642,4,57,24,15,24,29,93
83319,customer-193569,4,72,92,14,23,57,78
83320,customer-193586,4,70,22,24,25,64,94
83321,customer-312715,4,60,34,12,23,21,93
83322,customer-312716,4,59,33,12,23,21,92
83323,customer-312717,4,59,32,17,22,21,94
83324,customer-312718,4,59,36,14,22,21,93
83325,customer-312734,4,55,11,21,22,21,87
83326,customer-193590,4,69,81,8,24,66,81
83327,customer-193628,4,68,17,8,23,81,88
83328,customer-312808,4,46,4,15,23,10,83
83329,customer-312828,4,43,30,14,22,5,93
83330,customer-312559,4,57,28,15,23,31,93
83331,customer-312830,4,44,65,24,24,5,75
83332,customer-312951,4,26,40,33,25,6,96
83333,customer-294066,4,24,53,15,25,9,86
83334,customer-312957,4,26,51,50,25,8,81
83335,customer-312958,4,26,48,48,25,8,87
83336,customer-312959,4,26,48,45,24,8,88
83337,customer-312960,4,26,49,44,24,7,86
83338,customer-312961,4,25,47,45,24,7,89
83339,customer-312962,4,25,48,45,23,7,89
83340,customer-312963,4,25,52,45,23,6,82
83341,customer-294063,4,24,25,32,25,7,97
83342,customer-193632,4,68,0,6,23,83,84
83343,customer-185415,4,58,18,5,23,41,87
83344,customer-312967,4,26,56,42,26,5,78
83345,customer-312972,4,26,26,42,26,4,98
83346,customer-312947,4,38,25,17,24,3,93
83347,customer-312976,4,25,79,29,25,3,64
83348,customer-185462,4,55,17,15,21,21,90
83349,customer-294123,4,25,21,17,22,8,92
83350,customer-312046,4,59,38,15,23,20,93
83351,customer-312047,4,58,40,18,22,20,93
83352,customer-312048,4,58,38,20,22,20,94
83353,customer-312061,4,54,12,24,22,21,87
83354,customer-294418,4,61,46,20,23,5,91
83355,customer-294417,4,61,42,20,24,5,93
83356,customer-185532,4,68,26,8,22,68,90
83357,customer-193484,4,61,22,15,24,30,92
83358,customer-312139,4,46,97,14,24,8,80
83359,customer-312153,4,44,34,12,22,4,93
83360,customer-312155,4,44,71,24,24,4,72
83361,customer-312261,4,38,26,15,24,3,93
83362,customer-294328,4,54,70,20,24,36,75
83363,customer-312280,4,26,53,47,26,5,79
83364,customer-185463,4,55,18,17,21,21,91
83365,customer-294326,4,53,91,5,23,34,84
83366,customer-294262,4,58,30,33,26,9,99
83367,customer-294201,4,70,85,47,26,33,47
83368,customer-312313,4,31,90,26,24,3,69
83369,customer-312332,4,31,88,20,24,8,72
83370,customer-193489,4,62,84,23,25,28,70
83371,customer-193550,4,48,15,36,21,4,89
83372,customer-312360,4,67,40,36,22,61,96
83373,customer-312370,4,63,24,26,24,58,95
83374,customer-312376,4,62,2,12,23,56,83
83375,customer-294168,4,59,29,18,24,41,94
83376,customer-294147,4,24,96,17,22,5,79
83377,customer-312381,4,62,91,18,23,55,75
83378,customer-294143,4,24,34,11,23,7,92
83379,customer-312395,4,66,88,35,23,51,60
83380,customer-312292,4,25,81,30,25,2,63
83381,customer-312992,4,31,21,17,25,0,92
83382,customer-312997,4,31,89,26,25,3,68
83383,customer-185385,4,60,35,12,23,52,92
83384,customer-185189,4,57,25,30,22,23,97
83385,customer-185187,4,58,26,11,22,24,91
83386,customer-185186,4,58,29,9,23,25,91
83387,customer-185152,4,58,87,17,24,39,75
83388,customer-293602,4,25,67,39,25,17,63
83389,customer-313656,4,26,56,42,27,5,77
83390,customer-293596,4,25,12,39,26,15,85
83391,customer-185147,4,58,24,6,23,41,89
83392,customer-185136,4,58,89,15,24,46,77
83393,customer-185135,4,58,90,11,23,46,79
83394,customer-185134,4,58,98,8,23,46,83
83395,customer-313679,4,31,22,17,25,0,93
83396,customer-193724,4,60,4,8,22,53,85
83397,customer-313697,4,32,19,24,24,6,93
83398,customer-313636,4,26,37,26,24,7,96
83399,customer-185086,4,63,86,27,26,63,67
83400,customer-313751,4,62,3,14,24,57,83
83401,customer-185081,4,64,19,70,29,67,85
83402,customer-185018,4,66,72,8,23,79,82
83403,customer-293575,4,25,19,30,25,7,93
83404,customer-193784,4,62,20,15,24,30,91
83405,customer-313773,4,70,86,39,25,50,56
83406,customer-313933,4,57,18,17,23,31,91
83407,customer-313934,4,57,77,15,24,32,75
83408,customer-313964,4,60,23,3,22,41,87
83409,customer-185015,4,66,3,6,23,73,85
83410,customer-313966,4,60,65,9,23,40,82
83411,customer-314018,4,56,18,18,23,28,91
83412,customer-314038,4,66,21,27,22,15,94
83413,customer-293373,4,56,72,15,23,39,77
83414,customer-313748,4,62,8,18,23,58,85
83415,customer-313631,4,38,25,17,24,4,93
83416,customer-313514,4,43,25,15,22,5,93
83417,customer-185198,4,55,16,8,21,20,88
83418,customer-185353,4,63,84,17,26,63,75
83419,customer-313016,4,32,89,23,24,7,71
83420,customer-313041,4,68,39,17,21,63,93
83421,customer-293967,4,60,42,20,24,7,93
83422,customer-313050,4,65,36,30,24,60,98
83423,customer-313051,4,64,37,27,23,60,97
83424,customer-313052,4,64,34,23,22,59,96
83425,customer-313053,4,64,31,17,22,59,94
83426,customer-313054,4,64,26,15,22,59,93
83427,customer-293966,4,60,46,18,24,7,91
83428,customer-185278,4,66,0,6,23,73,84
83429,customer-293908,4,55,22,17,24,34,93
83430,customer-313067,4,62,89,18,24,55,75
83431,customer-293848,4,53,94,11,22,34,80
83432,customer-313083,4,68,86,47,25,51,48
83433,customer-313153,4,68,14,29,24,23,89
83434,customer-313158,4,66,0,17,23,21,81
83435,customer-185213,4,53,26,26,25,14,96
83436,customer-313418,4,56,12,18,22,22,88
83437,customer-293695,4,59,88,11,22,39,80
83438,customer-313399,4,60,31,14,21,21,93
83439,customer-313398,4,60,30,15,22,21,93
83440,customer-293790,4,55,10,35,22,7,83
83441,customer-312045,4,59,33,12,23,20,92
83442,customer-293821,4,54,6,3,23,23,86
83443,customer-313276,4,60,10,6,23,41,86
83444,customer-313247,4,57,78,15,23,32,76
83445,customer-185219,4,52,99,23,24,11,76
83446,customer-185268,4,67,18,6,22,69,88
83447,customer-185269,4,67,17,8,22,70,88
83448,customer-313246,4,57,23,15,23,31,92
83449,customer-293822,4,55,81,6,24,23,82
83450,customer-309711,4,61,89,5,23,54,83
83451,customer-193460,4,64,15,6,23,39,87
83452,customer-311993,4,65,16,26,21,14,91
83453,customer-310279,4,24,78,23,23,1,69
83454,customer-186064,4,68,30,9,22,67,91
83455,customer-295051,4,29,95,26,26,18,72
83456,customer-310301,4,30,84,27,25,3,67
83457,customer-193168,4,64,0,6,23,37,84
83458,customer-310320,4,31,76,20,24,9,73
83459,customer-310344,4,69,41,11,22,61,91
83460,customer-186063,4,68,32,6,23,66,89
83461,customer-310378,4,64,82,21,24,51,71
83462,customer-310455,4,66,9,20,25,22,85
83463,customer-310459,4,65,4,15,24,20,83
83464,customer-310544,4,57,25,14,23,30,93
83465,customer-310547,4,57,78,15,24,33,76
83466,customer-193192,4,61,87,23,24,28,70
83467,customer-310275,4,25,25,33,24,2,97
83468,customer-294953,4,58,44,27,24,9,93
83469,customer-310630,4,56,15,24,24,29,90
83470,customer-294952,4,59,42,26,24,9,94
83471,customer-185988,4,58,28,14,23,26,93
83472,customer-185955,4,58,89,14,24,39,78
83473,customer-294928,4,60,70,15,22,8,78
83474,customer-310712,4,56,25,24,23,20,96
83475,customer-193268,4,73,20,50,26,55,93
83476,customer-185949,4,58,25,2,22,42,87
83477,customer-185924,4,60,87,12,23,51,78
83478,customer-310772,4,47,7,26,24,17,82
83479,customer-310773,4,47,5,24,24,17,81
83480,customer-310774,4,47,3,23,23,16,80
83481,customer-310780,4,46,7,20,23,14,84
83482,customer-310781,4,46,6,18,23,13,83
83483,customer-310577,4,60,69,11,24,43,81
83484,customer-185917,4,60,36,6,22,54,89
83485,customer-310263,4,38,19,11,23,2,90
83486,customer-193163,4,64,18,5,23,39,87
83487,customer-295399,4,60,31,17,23,9,94
83488,customer-309802,4,66,9,21,25,22,85
83489,customer-309806,4,65,1,15,24,20,81
83490,customer-295378,4,60,46,18,23,6,91
83491,customer-309893,4,57,82,18,24,32,73
83492,customer-186252,4,59,29,12,23,26,92
83493,customer-193117,4,60,0,11,23,57,83
83494,customer-295372,4,61,30,24,24,5,97
83495,customer-310059,4,55,26,30,23,20,97
83496,customer-295283,4,54,72,24,24,36,71
83497,customer-295279,4,54,7,9,23,33,85
83498,customer-310093,4,50,34,23,24,20,96
83499,customer-295218,4,57,88,26,24,8,68
83500,customer-310099,4,50,94,21,23,21,74
83501,customer-310154,4,44,72,24,24,3,71
83502,customer-310115,4,47,7,21,24,18,83
83503,customer-295124,4,59,83,18,23,40,74
83504,customer-186151,4,64,90,50,27,65,47
83505,customer-186150,4,62,99,48,22,65,59
83506,customer-186149,4,63,6,52,26,65,70
83507,customer-186148,4,63,6,47,26,66,73
83508,customer-186084,4,66,65,6,23,80,83
83509,customer-310121,4,46,2,18,23,15,81
83510,customer-310122,4,46,6,18,23,15,83
83511,customer-310123,4,46,8,17,22,15,85
83512,customer-295119,4,59,34,11,23,42,91
83513,customer-193132,4,60,95,14,24,51,80
83514,customer-310147,4,45,18,8,23,4,89
83515,customer-310148,4,45,23,11,23,4,91
83516,customer-310149,4,44,24,12,22,4,91
83517,customer-295149,4,69,98,47,26,35,60
83518,customer-310782,4,46,4,17,23,13,83
83519,customer-310783,4,46,6,15,23,13,84
83520,customer-294868,4,55,5,18,23,33,83
83521,customer-311464,4,45,5,9,22,10,85
83522,customer-311469,4,45,94,14,24,8,79
83523,customer-311481,4,44,31,8,22,4,90
83524,customer-311482,4,44,32,9,22,4,91
83525,customer-311483,4,44,33,11,22,4,91
83526,customer-311485,4,44,73,24,24,4,70
83527,customer-311598,4,26,49,45,26,6,87
83528,customer-311599,4,27,53,48,27,7,79
83529,customer-185719,4,58,28,14,23,26,93
83530,customer-185687,4,58,88,15,24,39,76
83531,customer-311600,4,27,54,48,27,7,78
83532,customer-311601,4,27,55,47,28,7,76
83533,customer-311616,4,25,26,39,24,3,98
83534,customer-311620,4,25,78,27,23,2,66
83535,customer-185746,4,53,30,14,24,14,93
83536,customer-185658,4,60,95,11,23,51,81
83537,customer-294568,4,26,68,39,25,17,62
83538,customer-311655,4,31,21,11,24,7,90
83539,customer-311685,4,68,40,24,22,61,95
83540,customer-193425,4,60,5,8,22,53,85
83541,customer-311714,4,63,89,24,23,53,70
83542,customer-294543,4,24,28,33,25,7,98
83543,customer-311795,4,67,11,23,23,23,87
83544,customer-311799,4,66,6,15,24,21,84
83545,customer-185612,4,64,14,71,28,66,76
83546,customer-311886,4,57,26,15,23,30,93
83547,customer-311888,4,57,78,14,23,32,76
83548,customer-294534,4,49,32,8,22,14,90
83549,customer-185544,4,67,97,8,23,73,83
83550,customer-311972,4,57,16,17,24,28,90
83551,customer-311636,4,30,19,24,24,1,93
83552,customer-311463,4,45,2,9,22,10,83
83553,customer-311462,4,45,3,11,22,10,84
83554,customer-311461,4,45,8,11,22,11,86
83555,customer-310796,4,45,91,12,23,8,79
83556,customer-193273,4,72,92,14,23,57,78
83557,customer-310811,4,44,71,24,24,3,71
83558,customer-310921,4,38,20,12,23,2,91
83559,customer-310945,4,25,27,36,24,2,99
83560,customer-310948,4,25,78,26,23,2,67
83561,customer-310965,4,30,21,26,24,1,94
83562,customer-310970,4,30,81,21,25,3,71
83563,customer-310984,4,31,23,18,24,8,93
83564,customer-310989,4,31,82,20,24,9,72
83565,customer-193289,4,70,20,24,25,64,93
83566,customer-311036,4,61,90,6,22,55,83
83567,customer-193293,4,69,88,9,24,66,80
83568,customer-193331,4,68,14,9,23,82,88
83569,customer-311130,4,66,6,17,24,21,83
83570,customer-311216,4,57,23,15,23,30,92
83571,customer-311242,4,59,4,14,23,43,83
83572,customer-311460,4,45,10,12,22,11,87
83573,customer-185751,4,53,85,30,24,12,64
83574,customer-311459,4,46,11,15,23,12,87
83575,customer-311458,4,46,12,18,23,12,87
83576,customer-311425,4,50,91,24,23,21,70
83577,customer-193408,4,60,25,6,22,60,89
83578,customer-193430,4,60,94,12,24,51,80
83579,customer-294622,4,24,32,23,23,7,96
83580,customer-311382,4,57,36,15,22,20,93
83581,customer-311381,4,57,29,14,23,20,93
83582,customer-311380,4,58,23,17,24,20,93
83583,customer-294645,4,59,32,14,24,42,93
83584,customer-294650,4,59,86,15,23,40,76
83585,customer-185813,4,67,94,8,23,73,82
83586,customer-311383,4,57,35,21,22,20,96
83587,customer-293372,4,56,71,12,22,39,79
83588,customer-305668,4,50,95,21,25,18,74
83589,customer-305666,4,50,2,26,24,17,78
83590,customer-301489,4,59,36,24,24,11,96
83591,customer-301490,4,58,33,26,23,11,97
83592,customer-301496,4,57,47,17,22,13,90
83593,customer-189787,4,66,21,45,25,68,95
83594,customer-301497,4,57,57,21,23,13,83
83595,customer-301498,4,58,59,26,24,13,80
83596,customer-301499,4,58,52,26,25,13,86
83597,customer-189690,4,69,7,12,22,60,85
83598,customer-301508,4,57,41,24,22,13,94
83599,customer-301524,4,52,38,30,22,14,97
83600,customer-301591,4,47,27,15,23,6,93
83601,customer-298098,4,64,22,12,21,18,91
83602,customer-298097,4,64,19,11,21,18,90
83603,customer-301670,4,28,18,32,25,6,92
83604,customer-301453,4,55,22,11,24,27,91
83605,customer-301673,4,28,72,27,25,7,69
83606,customer-301694,4,30,75,32,26,13,63
83607,customer-298096,4,64,18,17,21,18,91
83608,customer-298095,4,64,15,23,22,19,90
83609,customer-298094,4,65,10,20,22,19,86
83610,customer-301760,4,60,91,11,23,47,80
83611,customer-301768,4,62,85,27,23,45,65
83612,customer-189597,4,61,14,18,22,32,89
83613,customer-301769,4,62,85,33,24,45,61
83614,customer-298093,4,65,8,20,23,19,85
83615,customer-301780,4,70,86,44,26,42,51
83616,customer-301844,4,63,27,26,25,18,96
83617,customer-189592,4,62,24,20,24,34,94
83618,customer-189568,4,60,88,27,25,43,67
83619,customer-298091,4,65,15,27,21,20,89
83620,customer-301690,4,30,19,42,27,12,93
83621,customer-301891,4,58,7,6,22,16,86
83622,customer-301383,4,57,72,23,25,39,72
83623,customer-189831,4,59,14,5,22,51,87
83624,customer-189972,4,70,5,11,23,59,84
83625,customer-189971,4,70,4,11,23,58,84
83626,customer-189970,4,70,2,9,23,58,84
83627,customer-191314,4,62,92,33,24,45,65
83628,customer-300824,4,56,72,21,24,38,73
83629,customer-189900,4,58,88,26,25,24,68
83630,customer-300896,4,55,12,6,24,27,87
83631,customer-300951,4,57,40,24,21,13,95
83632,customer-189895,4,58,21,33,25,26,95
83633,customer-300955,4,57,55,32,20,13,83
83634,customer-300972,4,52,55,29,22,14,83
83635,customer-301099,4,41,34,9,22,2,91
83636,customer-301110,4,28,19,32,26,7,93
83637,customer-298305,4,59,72,11,23,11,80
83638,customer-191444,4,71,11,32,25,55,85
83639,customer-301114,4,28,75,30,26,7,64
83640,customer-298301,4,59,33,18,22,11,94
83641,customer-301142,4,31,8,21,25,15,85
83642,customer-301149,4,32,70,23,24,16,73
83643,customer-298280,4,60,14,21,24,8,89
83644,customer-298250,4,54,9,17,24,26,86
83645,customer-191341,4,63,11,12,22,34,87
83646,customer-189846,4,60,99,14,24,45,81
83647,customer-298206,4,59,13,21,22,44,88
83648,customer-298204,4,59,81,11,21,47,79
83649,customer-301371,4,54,91,15,23,34,77
83650,customer-301373,4,55,92,17,23,35,76
83651,customer-301374,4,55,94,18,24,35,76
83652,customer-298174,4,55,25,17,24,32,93
83653,customer-191362,4,59,94,29,24,26,69
83654,customer-301132,4,30,19,41,26,12,93
83655,customer-301892,4,58,4,6,22,16,85
83656,customer-189564,4,60,0,14,24,45,82
83657,customer-189559,4,59,88,12,24,47,78
83658,customer-191566,4,65,6,21,25,67,82
83659,customer-189295,4,59,0,14,24,45,82
83660,customer-302259,4,30,18,45,27,11,92
83661,customer-302263,4,30,75,33,25,13,62
83662,customer-298016,4,60,26,17,24,45,93
83663,customer-189284,4,58,16,3,22,49,87
83664,customer-189283,4,58,20,5,22,50,88
83665,customer-189245,4,65,51,8,22,65,87
83666,customer-302328,4,60,91,11,23,47,80
83667,customer-302339,4,64,85,48,24,45,46
83668,customer-302340,4,65,83,48,26,44,46
83669,customer-302341,4,65,81,52,28,44,42
83670,customer-297965,4,30,79,29,24,18,64
83671,customer-189239,4,66,21,42,25,67,95
83672,customer-302239,4,27,74,21,24,7,72
83673,customer-297961,4,30,4,8,24,17,85
83674,customer-302492,4,54,4,15,23,32,83
83675,customer-189178,4,67,99,9,23,80,83
83676,customer-302497,4,55,91,20,24,34,74
83677,customer-191591,4,60,39,9,23,57,90
83678,customer-302576,4,56,27,20,24,28,95
83679,customer-302610,4,60,45,24,24,11,93
83680,customer-302611,4,59,41,27,24,11,95
83681,customer-302612,4,59,39,30,23,11,96
83682,customer-297928,4,25,10,56,28,6,75
83683,customer-302632,4,56,48,27,22,15,90
83684,customer-302633,4,56,50,24,24,14,88
83685,customer-297898,4,48,16,18,23,9,90
83686,customer-302643,4,56,46,23,22,14,91
83687,customer-302644,4,56,49,26,22,14,89
83688,customer-191572,4,64,34,6,22,64,90
83689,customer-189299,4,60,90,26,24,43,69
83690,customer-302235,4,28,16,30,26,6,91
83691,customer-298022,4,60,91,18,23,44,75
83692,customer-301893,4,58,97,3,22,17,85
83693,customer-301894,4,58,77,9,22,17,81
83694,customer-301934,4,54,90,15,24,34,77
83695,customer-301938,4,55,95,26,24,36,72
83696,customer-189515,4,65,46,8,22,65,88
83697,customer-302048,4,59,41,27,24,11,95
83698,customer-191471,4,68,85,23,25,67,70
83699,customer-298078,4,71,25,30,21,25,97
83700,customer-191507,4,67,88,2,23,84,85
83701,customer-191518,4,68,48,3,22,84,87
83702,customer-302062,4,57,47,24,22,14,91
83703,customer-189507,4,66,22,44,25,68,95
83704,customer-189450,4,67,68,9,23,83,81
83705,customer-302063,4,57,51,21,24,15,88
83706,customer-302064,4,57,46,21,24,14,91
83707,customer-189422,4,68,85,26,26,69,67
83708,customer-302069,4,57,41,24,22,14,94
83709,customer-298026,4,60,90,23,25,42,72
83710,customer-302152,4,47,26,17,23,6,94
83711,customer-302109,4,49,52,33,24,16,85
83712,customer-189345,4,58,24,20,24,25,94
83713,customer-302108,4,49,53,33,23,16,84
83714,customer-302107,4,49,50,29,23,15,88
83715,customer-189988,4,68,79,27,26,68,65
83716,customer-302106,4,49,46,24,23,15,92
83717,customer-302104,4,50,41,32,24,15,96
83718,customer-189351,4,58,1,30,25,23,74
83719,customer-302089,4,51,56,23,22,15,83
83720,customer-302084,4,52,40,29,22,15,96
83721,customer-302075,4,56,50,27,23,13,89
83722,customer-298077,4,71,27,33,22,26,98
83723,customer-302105,4,49,42,26,23,15,94
83724,customer-302649,4,52,41,30,25,15,95
83725,customer-300815,4,54,91,17,22,34,76
83726,customer-298453,4,28,17,39,25,14,90
83727,customer-298894,4,48,26,17,23,8,94
83728,customer-299530,4,30,13,41,22,13,85
83729,customer-299561,4,60,32,5,23,46,88
83730,customer-299566,4,60,88,12,23,45,78
83731,customer-299568,4,60,84,17,23,45,75
83732,customer-299574,4,62,79,42,25,43,52
83733,customer-299575,4,63,80,42,26,43,52
83734,customer-191061,4,60,21,27,26,27,94
83735,customer-298807,4,58,35,18,22,11,94
83736,customer-299629,4,69,14,26,22,24,89
83737,customer-190666,4,65,38,9,23,66,91
83738,customer-190621,4,68,41,5,22,82,88
83739,customer-190620,4,68,42,6,23,82,88
83740,customer-190607,4,67,62,11,23,84,83
83741,customer-191020,4,62,87,33,26,43,61
83742,customer-299630,4,69,14,27,22,24,89
83743,customer-190553,4,70,0,11,23,58,83
83744,customer-299725,4,55,29,17,24,32,94
83745,customer-298728,4,57,90,24,24,37,70
83746,customer-190475,4,59,89,24,25,25,69
83747,customer-299732,4,55,72,18,24,37,74
83748,customer-299758,4,60,66,21,22,46,76
83749,customer-299759,4,60,59,17,22,46,83
83750,customer-299772,4,57,16,14,23,41,89
83751,customer-299773,4,57,4,14,23,40,83
83752,customer-299774,4,57,98,17,23,40,79
83753,customer-299807,4,55,9,11,24,26,86
83754,customer-299839,4,59,22,27,25,10,95
83755,customer-298727,4,57,92,21,23,38,73
83756,customer-298726,4,57,96,17,22,38,78
83757,customer-298792,4,59,59,24,24,10,81
83758,customer-299863,4,58,59,33,22,12,76
83759,customer-299504,4,31,94,20,24,16,75
83760,customer-299501,4,29,86,41,25,15,54
83761,customer-299103,4,68,15,24,22,23,90
83762,customer-190990,4,60,31,9,22,55,91
83763,customer-190969,4,64,46,6,22,64,88
83764,customer-299039,4,60,88,20,23,44,74
83765,customer-299130,4,59,91,18,22,13,75
83766,customer-190965,4,64,12,11,23,66,87
83767,customer-299194,4,55,26,18,24,32,94
83768,customer-299196,4,55,75,15,23,36,76
83769,customer-299197,4,55,73,18,24,36,75
83770,customer-299037,4,60,92,12,23,45,79
83771,customer-190871,4,68,84,18,25,67,74
83772,customer-190870,4,68,20,20,25,66,93
83773,customer-190850,4,70,0,14,23,58,82
83774,customer-299243,4,57,3,17,23,39,82
83775,customer-190718,4,61,94,14,23,45,79
83776,customer-299273,4,55,9,11,23,26,86
83777,customer-298977,4,30,77,26,24,17,68
83778,customer-299325,4,58,33,17,22,12,94
83779,customer-299330,4,59,61,29,24,11,77
83780,customer-299343,4,55,30,15,22,13,93
83781,customer-190764,4,60,19,27,25,27,93
83782,customer-298973,4,30,92,14,24,16,78
83783,customer-298970,4,28,78,36,25,15,59
83784,customer-299411,4,48,27,18,23,8,94
83785,customer-299460,4,42,13,9,23,2,87
83786,customer-191005,4,59,92,12,23,49,80
83787,customer-190742,4,63,21,12,24,35,91
83788,customer-190723,4,62,86,30,25,43,64
83789,customer-298967,4,29,21,35,27,14,95
83790,customer-299476,4,27,76,35,25,9,60
83791,customer-298996,4,32,20,39,27,14,94
83792,customer-191150,4,71,0,14,24,57,81
83793,customer-191170,4,68,20,18,24,66,92
