ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
3814,product-23796,3,6,47,9,26,43,86
3815,product-112208,3,6,58,0,22,70,86
3816,product-259404,3,6,70,13,27,28,86
3817,product-147086,3,6,72,13,28,87,86
3818,product-100716,3,6,45,9,23,25,86
3819,product-264379,3,6,54,53,41,41,86
3820,product-142213,3,6,71,37,28,83,86
3821,product-141335,3,8,67,4,22,82,86
3822,product-141334,3,8,67,4,22,82,86
3823,product-141262,3,8,59,19,24,22,86
3824,product-151074,3,8,71,0,22,79,86
3825,product-140906,3,8,58,11,26,14,86
3826,product-141077,3,8,59,18,23,21,86
3827,product-141078,3,8,59,17,24,20,86
3828,product-244346,3,8,68,51,26,15,86
3829,product-141491,3,8,67,0,22,79,86
3830,product-140889,3,8,59,21,23,21,86
3831,product-141558,3,8,68,2,22,43,86
3832,product-140888,3,8,59,23,23,21,86
3833,product-110373,3,8,57,5,22,74,86
3834,product-110523,3,8,57,2,23,75,86
3835,product-140890,3,8,59,20,24,21,86
3836,product-154292,3,8,56,45,36,19,86
3837,product-115507,3,8,56,0,22,38,86
3838,product-139252,3,8,68,28,22,86,86
3839,product-139749,3,8,71,19,27,69,86
3840,product-243064,3,8,67,59,30,16,86
3841,product-111633,3,8,56,32,37,38,86
3842,product-153551,3,8,56,49,42,17,86
3843,product-152789,3,8,61,0,22,25,86
3844,product-152788,3,8,61,2,22,25,86
3845,product-259033,3,8,80,41,38,25,86
3846,product-101624,3,8,58,7,22,61,86
3847,product-147231,3,8,58,11,23,13,86
3848,product-256508,3,8,69,17,23,1,86
3849,product-256509,3,8,69,15,23,0,86
3850,product-147384,3,8,68,13,23,30,86
3851,product-143892,3,8,67,17,20,36,86
3852,product-102964,3,8,65,26,29,75,86
3853,product-103150,3,8,55,23,24,71,86
3854,product-102991,3,8,58,2,22,64,86
3855,product-144963,3,8,70,0,22,88,86
3856,product-99166,3,8,58,6,22,57,86
3857,product-99412,3,8,58,5,22,58,86
3858,product-100602,3,8,62,26,33,68,86
3859,product-145787,3,8,67,13,20,60,86
3860,product-142240,3,8,68,15,25,83,86
3861,product-248387,3,8,37,21,35,21,86
3862,product-142241,3,8,68,14,25,82,86
3863,product-243933,3,9,53,47,58,11,86
3864,product-243072,3,9,66,36,31,14,86
3865,product-151539,3,9,61,17,24,17,86
3866,product-240024,3,9,63,18,22,33,86
3867,product-246407,3,9,62,22,18,34,86
3868,product-102066,3,9,65,21,30,73,86
3869,product-144163,3,9,68,0,22,82,86
3870,product-7936,3,9,13,0,22,9,86
3871,product-249146,3,9,68,38,26,8,86
3872,product-248869,3,9,68,39,25,8,86
3873,product-141627,3,10,67,2,22,79,86
3874,product-141261,3,10,59,20,23,22,86
3875,product-24410,3,10,43,12,27,32,86
3876,product-115508,3,10,56,2,22,38,86
3877,product-10004,3,10,37,15,21,5,86
3878,product-154850,3,10,56,56,40,18,86
3879,product-152166,3,10,55,27,37,20,86
3880,product-152560,3,10,61,0,22,25,86
3881,product-140712,3,10,59,22,24,20,86
3882,product-146346,3,10,73,5,23,77,86
3883,product-146322,3,10,61,15,27,19,86
3884,product-102762,3,10,58,2,22,64,86
3885,product-8244,3,10,16,0,22,15,86
3886,product-143948,3,10,72,29,28,82,86
3887,product-145719,3,10,70,0,22,87,86
3888,product-142171,3,10,59,3,22,18,86
3889,product-142140,3,10,68,2,22,44,86
3890,product-110684,3,12,57,7,23,74,86
3891,product-244300,3,12,63,3,22,27,86
3892,product-141336,3,12,67,2,22,81,86
3893,product-114934,3,12,56,7,22,40,87
3894,product-15312,3,12,47,40,30,43,87
3895,product-154565,3,12,56,53,40,18,87
3896,product-18050,3,12,45,17,24,36,87
3897,product-15357,3,12,39,13,23,17,86
3898,product-139085,3,12,69,27,25,77,86
3899,product-235632,3,12,64,47,30,23,87
3900,product-154788,3,12,62,17,25,23,86
3901,product-237008,3,12,62,24,28,34,87
3902,product-242625,3,12,63,0,22,32,87
3903,product-15504,3,12,49,30,32,48,87
3904,product-243629,3,12,39,0,22,20,87
3905,product-24287,3,12,59,34,22,92,87
3906,product-111513,3,12,58,5,22,73,86
3907,product-15414,3,12,61,2,22,99,87
3908,product-242087,3,12,35,2,20,25,87
3909,product-241506,3,12,68,67,26,18,87
3910,product-102186,3,12,47,26,26,33,87
3911,product-146171,3,12,61,17,28,19,87
3912,product-144330,3,12,68,0,22,83,87
3913,product-101381,3,12,57,29,25,55,87
3914,product-101883,3,12,58,26,27,58,87
3915,product-146275,3,12,68,7,20,62,86
3916,product-102967,3,12,65,28,30,74,87
3917,product-145058,3,12,67,9,20,35,86
3918,product-7670,3,12,36,15,30,11,87
3919,product-144481,3,12,70,0,22,89,86
3920,product-101206,3,12,45,11,23,27,86
3921,product-101091,3,12,62,24,31,68,86
3922,product-101077,3,12,63,3,23,75,86
3923,product-144823,3,12,68,0,22,75,87
3924,product-145886,3,12,72,11,22,79,86
3925,product-249422,3,12,68,32,26,8,87
3926,product-107652,3,12,62,17,24,72,87
3927,product-142170,3,12,59,2,22,19,86
3928,product-142141,3,12,68,0,22,43,87
3929,product-110073,3,15,50,9,27,24,87
3930,product-9291,3,15,50,13,29,12,87
3931,product-150755,3,15,60,0,22,18,87
3932,product-141559,3,15,68,2,22,43,87
3933,product-18049,3,15,46,15,24,36,87
3934,product-153818,3,15,59,27,38,29,87
3935,product-235944,3,15,62,2,22,29,87
3936,product-115687,3,15,56,4,22,37,87
3937,product-242626,3,15,63,0,22,33,87
3938,product-17824,3,15,42,12,25,28,87
3939,product-111508,3,15,57,0,22,70,87
3940,product-112214,3,15,58,4,23,73,87
3941,product-139750,3,15,71,21,24,69,87
3942,product-153018,3,15,61,2,22,26,87
3943,product-146578,3,15,68,2,22,72,87
3944,product-258492,3,15,70,15,24,1,87
3945,product-146123,3,15,68,9,20,61,87
3946,product-259838,3,15,35,40,24,16,87
3947,product-103377,3,15,55,27,23,69,87
3948,product-102761,3,15,58,0,22,64,87
3949,product-143893,3,15,67,18,20,35,87
3950,product-99456,3,15,50,0,22,45,87
3951,product-144342,3,15,68,2,22,75,87
3952,product-144509,3,15,67,4,22,73,87
3953,product-145731,3,15,70,0,22,88,87
3954,product-100373,3,15,57,3,22,64,87
3955,product-107930,3,15,49,29,29,27,87
3956,product-107650,3,15,62,13,23,72,87
3957,product-142169,3,15,59,0,22,19,87
3958,product-107062,3,15,64,16,26,76,87
3959,product-142347,3,15,59,2,22,19,87
3960,product-244347,3,16,68,53,26,15,87
3961,product-154564,3,16,56,55,41,18,87
3962,product-115509,3,16,56,2,22,37,87
3963,product-140711,3,16,59,23,24,21,87
3964,product-242286,3,16,68,62,26,18,87
3965,product-240391,3,16,62,22,20,34,87
3966,product-265167,3,16,70,30,27,6,87
3967,product-99373,3,16,66,36,31,78,87
3968,product-141275,3,17,58,2,22,17,87
3969,product-111077,3,17,62,39,23,74,87
3970,product-197407,3,17,72,28,32,16,87
3971,product-237263,3,17,40,31,39,11,87
3972,product-114242,3,17,55,14,25,31,87
3973,product-154036,3,17,56,53,41,17,87
3974,product-115477,3,17,59,4,23,59,87
3975,product-139364,3,17,60,37,32,20,87
3976,product-152162,3,17,55,35,40,18,87
3977,product-113499,3,17,52,10,24,23,87
3978,product-153186,3,17,12,26,35,7,87
3979,product-101650,3,17,52,2,22,50,87
3980,product-101364,3,17,58,9,22,60,87
3981,product-146347,3,17,72,4,22,78,87
3982,product-17086,3,17,44,32,28,31,87
3983,product-143894,3,17,67,18,26,35,87
3984,product-103269,3,17,55,23,28,50,87
3985,product-99650,3,17,57,6,22,63,87
3986,product-146010,3,17,61,19,28,19,87
3987,product-142139,3,17,68,4,23,44,87
3988,product-150864,3,18,60,0,22,19,87
3989,product-109781,3,18,63,18,25,76,87
3990,product-140920,3,18,72,11,24,67,87
3991,product-114935,3,18,56,6,22,40,87
3992,product-114794,3,18,51,21,24,16,87
3993,product-113998,3,18,60,0,22,68,87
3994,product-240031,3,18,62,23,20,34,87
3995,product-113873,3,18,56,16,23,34,87
3996,product-139918,3,18,71,18,24,70,87
3997,product-259032,3,18,80,43,38,25,87
3998,product-146688,3,18,58,11,24,12,87
3999,product-146272,3,18,68,6,21,63,87
4000,product-101863,3,18,58,8,23,63,87
4001,product-147232,3,18,58,9,22,13,87
4002,product-103887,3,18,60,24,26,64,87
4003,product-147416,3,18,58,5,23,12,87
4004,product-17088,3,18,43,28,27,30,87
4005,product-146869,3,18,58,9,23,12,87
4006,product-144977,3,18,68,0,22,81,87
4007,product-100000,3,18,42,2,22,21,87
4008,product-145553,3,18,67,2,22,73,87
4009,product-144479,3,18,70,2,22,89,87
4010,product-142138,3,18,68,6,23,44,87
4011,product-246120,3,19,62,20,18,34,87
4012,product-110868,3,19,57,0,22,76,87
4013,product-141337,3,19,67,2,22,81,87
4014,product-243932,3,19,53,50,58,11,87
4015,product-237795,3,19,64,22,26,31,87
4016,product-242683,3,19,68,60,27,17,87
4017,product-111523,3,19,57,0,22,76,87
4018,product-240390,3,19,62,21,20,34,87
4019,product-114059,3,19,56,14,23,34,87
4020,product-239651,3,19,63,23,22,34,87
4021,product-242178,3,19,67,17,22,16,87
4022,product-102327,3,19,58,3,22,64,87
4023,product-260054,3,19,70,25,26,3,87
4024,product-143421,3,19,72,31,26,83,87
4025,product-256507,3,19,69,19,23,1,87
4026,product-265502,3,19,66,9,22,29,87
4027,product-99103,3,19,54,0,22,79,87
4028,product-7979,3,19,14,2,21,13,87
4029,product-110375,3,20,57,4,23,75,87
4030,product-110780,3,20,53,0,22,50,87
4031,product-237137,3,20,53,6,23,25,87
4032,product-237930,3,20,46,6,23,22,87
4033,product-18001,3,20,51,35,33,56,87
4034,product-235979,3,20,64,54,30,24,87
4035,product-23745,3,20,54,23,29,63,87
4036,product-236045,3,20,57,7,24,37,87
4037,product-115688,3,20,56,4,22,36,87
4038,product-139365,3,20,60,35,32,20,87
4039,product-155156,3,20,59,32,39,27,87
4040,product-155448,3,20,59,35,38,27,87
4041,product-236638,3,20,63,21,28,34,87
4042,product-151540,3,20,61,18,24,16,87
4043,product-24272,3,20,60,43,26,89,87
4044,product-240632,3,20,79,0,22,43,87
4045,product-239808,3,20,38,0,22,29,87
4046,product-241887,3,20,68,62,26,18,87
4047,product-242283,3,20,68,60,26,18,87
4048,product-102199,3,20,45,0,22,25,87
4049,product-259841,3,20,35,42,24,15,87
4050,product-103898,3,20,59,43,35,61,87
4051,product-16159,3,20,50,32,33,50,87
4052,product-103705,3,20,55,24,28,51,87
4053,product-99566,3,20,55,6,24,65,87
4054,product-100765,3,20,55,9,24,68,87
4055,product-101076,3,20,63,5,22,75,87
4056,product-16430,3,20,43,27,27,29,87
4057,product-144797,3,20,70,2,22,88,87
4058,product-249148,3,20,68,33,26,8,87
4059,product-148750,3,20,42,0,22,12,87
4060,product-150076,3,21,61,15,25,20,87
4061,product-140112,3,21,68,16,24,86,87
4062,product-140705,3,21,60,29,23,23,87
4063,product-140080,3,21,71,15,23,71,87
4064,product-146120,3,21,68,9,21,63,87
4065,product-146271,3,21,68,7,21,63,87
4066,product-147234,3,21,58,6,23,12,87
4067,product-147049,3,21,58,8,23,12,87
4068,product-103207,3,21,65,27,30,74,87
4069,product-265452,3,21,42,11,23,28,87
4070,product-266249,3,21,68,42,32,8,87
4071,product-267851,3,21,66,9,22,27,87
4072,product-145167,3,21,67,4,24,72,87
4073,product-144949,3,21,72,18,29,82,87
4074,product-145963,3,21,68,11,21,62,87
4075,product-107774,3,21,56,4,22,76,87
4076,product-24409,3,22,43,13,27,33,87
4077,product-244052,3,22,67,43,30,14,87
4078,product-238619,3,22,63,20,26,16,87
4079,product-155782,3,22,54,21,31,24,87
4080,product-111356,3,22,57,2,22,76,87
4081,product-256828,3,22,70,2,22,41,87
4082,product-7946,3,22,13,0,22,11,87
4083,product-25998,3,22,43,14,27,37,87
4084,product-17764,3,23,51,37,35,54,87
4085,product-141629,3,23,67,0,22,78,87
4086,product-109786,3,23,62,26,24,74,87
4087,product-110606,3,23,58,22,32,57,87
4088,product-115689,3,23,56,4,22,36,87
4089,product-152337,3,23,61,2,22,25,87
4090,product-152607,3,23,56,52,45,16,87
4091,product-152530,3,23,67,2,22,37,87
4092,product-240044,3,23,63,22,24,29,87
4093,product-8145,3,23,26,29,50,20,87
4094,product-102330,3,23,58,0,22,63,87
4095,product-102547,3,23,58,0,22,64,87
4096,product-102460,3,23,55,19,24,68,87
4097,product-144314,3,23,70,0,22,89,87
4098,product-101363,3,23,58,6,22,60,87
4099,product-102548,3,23,58,0,22,63,87
4100,product-143541,3,23,64,2,22,30,87
4101,product-102965,3,23,65,27,29,75,87
4102,product-143769,3,23,72,30,27,83,87
4103,product-143645,3,23,68,11,23,72,87
4104,product-267849,3,23,66,12,22,27,87
4105,product-266265,3,23,70,35,26,7,87
4106,product-145401,3,23,67,16,20,58,87
4107,product-100233,3,23,45,5,24,27,87
4108,product-144948,3,23,72,20,29,82,87
4109,product-107719,3,23,50,0,22,38,87
4110,product-248277,3,23,68,41,26,9,87
4111,product-245595,3,25,67,38,25,16,87
4112,product-245264,3,25,62,2,23,24,88
4113,product-141338,3,25,67,0,22,80,87
4114,product-23876,3,25,67,18,25,64,87
4115,product-114936,3,25,56,6,22,39,87
4116,product-23831,3,25,43,12,27,31,87
4117,product-237264,3,25,40,32,38,10,87
4118,product-114223,3,25,56,14,23,39,87
4119,product-114221,3,25,56,15,23,40,87
4120,product-153792,3,25,56,50,41,17,87
4121,product-114580,3,25,56,10,23,39,87
4122,product-238246,3,25,63,17,27,17,87
4123,product-114401,3,25,56,12,23,39,87
4124,product-115690,3,25,56,5,22,35,87
4125,product-115513,3,25,56,3,22,35,87
4126,product-115512,3,25,56,2,22,36,87
4127,product-115511,3,25,56,2,22,36,87
4128,product-235923,3,25,62,18,27,35,88
4129,product-155190,3,25,55,20,34,25,87
4130,product-114068,3,25,55,13,24,29,88
4131,product-17839,3,25,37,2,22,21,88
4132,product-242629,3,25,63,6,23,34,88
4133,product-140204,3,25,60,38,24,24,87
4134,product-140710,3,25,59,24,23,21,87
4135,product-243421,3,25,67,56,30,16,87
4136,product-15541,3,25,44,20,26,30,87
4137,product-24037,3,25,55,35,38,69,87
4138,product-15393,3,25,33,19,26,14,87
4139,product-242236,3,25,63,7,23,33,88
4140,product-102106,3,25,58,0,22,63,87
4141,product-102105,3,25,58,2,22,63,87
4142,product-144142,3,25,70,2,22,89,87
4143,product-259317,3,25,35,40,24,15,87
4144,product-102329,3,25,58,0,22,63,87
4145,product-143965,3,25,70,4,22,89,87
4146,product-143971,3,25,69,2,22,88,87
4147,product-143973,3,25,69,0,22,87,88
4148,product-16306,3,25,60,0,22,96,87
4149,product-16386,3,25,51,26,35,53,87
4150,product-144312,3,25,70,3,22,89,87
4151,product-144160,3,25,68,0,22,83,87
4152,product-146320,3,25,61,18,28,20,87
4153,product-101866,3,25,58,2,22,62,87
4154,product-17041,3,25,51,31,36,53,87
4155,product-16152,3,25,51,24,37,52,87
4156,product-147075,3,25,71,2,22,80,88
4157,product-102734,3,25,65,26,29,74,87
4158,product-145093,3,25,57,12,25,10,87
4159,product-99961,3,25,51,24,26,41,87
4160,product-264962,3,25,66,4,22,30,88
4161,product-267850,3,25,66,11,22,27,87
4162,product-144950,3,25,72,17,29,83,88
4163,product-145363,3,25,67,3,22,73,87
4164,product-16831,3,25,51,30,37,53,87
4165,product-100591,3,25,62,2,22,74,88
4166,product-25982,3,25,45,0,22,42,87
4167,product-248868,3,25,68,39,27,8,87
4168,product-109405,3,27,65,20,24,83,87
4169,product-110438,3,27,62,29,32,70,88
4170,product-150089,3,27,59,13,24,14,88
4171,product-110858,3,27,57,3,22,71,87
4172,product-110763,3,27,59,19,32,57,88
4173,product-109586,3,27,65,22,24,83,87
4174,product-114940,3,27,56,4,22,38,87
4175,product-114939,3,27,56,4,22,38,88
4176,product-238796,3,27,39,30,37,10,87
4177,product-18014,3,27,50,35,29,50,87
4178,product-114399,3,27,56,13,22,40,87
4179,product-238222,3,27,65,55,33,22,88
4180,product-115325,3,27,56,0,22,36,87
4181,product-236166,3,27,39,11,21,15,87
4182,product-115691,3,27,56,5,22,35,87
4183,product-115129,3,27,56,2,22,38,87
4184,product-15525,3,27,44,6,24,37,88
4185,product-24298,3,27,58,30,44,86,87
4186,product-139935,3,27,69,2,22,77,88
4187,product-102504,3,27,63,16,25,77,87
4188,product-143987,3,27,68,2,22,82,88
4189,product-102346,3,27,58,31,28,58,88
4190,product-260346,3,27,35,42,24,15,87
4191,product-101621,3,27,58,2,22,61,87
4192,product-101867,3,27,58,0,22,62,87
4193,product-143607,3,27,70,8,23,89,88
4194,product-102601,3,27,49,0,22,43,88
4195,product-101360,3,27,58,0,22,61,87
4196,product-257288,3,27,35,37,25,14,88
4197,product-101359,3,27,58,0,22,61,87
4198,product-265527,3,27,61,0,22,26,88
4199,product-144346,3,27,68,3,22,74,87
4200,product-101113,3,27,58,2,22,61,87
4201,product-145700,3,27,72,13,22,79,87
4202,product-107717,3,27,50,0,22,39,87
4203,product-114752,3,28,56,6,22,38,88
4204,product-154600,3,28,58,39,49,29,88
4205,product-154789,3,28,62,18,25,23,88
4206,product-111691,3,28,58,0,22,74,88
4207,product-24124,3,28,42,11,27,32,88
4208,product-103563,3,28,43,22,19,20,88
4209,product-102722,3,28,63,18,25,78,88
4210,product-102576,3,28,56,14,28,55,88
4211,product-103161,3,28,54,0,22,75,88
4212,product-264452,3,28,66,4,22,30,88
4213,product-99455,3,28,51,0,22,45,88
4214,product-267239,3,28,66,14,21,28,88
4215,product-101246,3,28,55,2,23,65,88
4216,product-107063,3,28,64,18,26,76,88
4217,product-150754,3,29,60,0,22,19,87
4218,product-114224,3,29,56,13,23,39,87
4219,product-111862,3,29,58,2,22,74,87
4220,product-143964,3,29,70,5,22,89,87
4221,product-146270,3,29,68,8,21,64,87
4222,product-16280,3,29,32,11,25,13,87
4223,product-143422,3,29,72,29,26,83,87
4224,product-145124,3,29,72,17,29,82,87
4225,product-99019,3,29,45,0,22,31,87
4226,product-145166,3,29,67,5,22,73,87
4227,product-145230,3,29,67,8,20,35,87
4228,product-100300,3,29,58,29,32,72,87
4229,product-108212,3,29,65,14,25,80,87
4230,product-8943,3,29,78,17,31,24,87
4231,product-150376,3,30,61,14,25,21,88
4232,product-24540,3,30,61,28,18,86,88
4233,product-244348,3,30,68,54,26,15,88
4234,product-244355,3,30,67,42,30,14,88
4235,product-114750,3,30,56,8,23,39,88
4236,product-237633,3,30,39,30,36,13,87
4237,product-242686,3,30,67,62,25,17,87
4238,product-242442,3,30,48,17,28,30,88
4239,product-140235,3,30,71,13,23,71,88
4240,product-17774,3,30,50,36,29,50,88
4241,product-151733,3,30,61,18,24,17,88
4242,product-111482,3,30,51,2,22,27,88
4243,product-258789,3,30,35,38,24,15,88
4244,product-144140,3,30,70,5,22,89,88
4245,product-16387,3,30,51,27,37,52,88
4246,product-16215,3,30,41,9,25,22,88
4247,product-103641,3,30,65,28,29,77,88
4248,product-256717,3,30,62,93,49,44,88
4249,product-103206,3,30,65,29,30,75,87
4250,product-257289,3,30,35,38,25,14,88
4251,product-265398,3,30,59,78,53,39,87
4252,product-144961,3,30,70,4,23,87,88
4253,product-99263,3,30,45,3,21,29,87
4254,product-16618,3,30,49,39,33,49,88
4255,product-267241,3,30,66,12,22,28,88
4256,product-16434,3,30,43,19,26,28,88
4257,product-144345,3,30,68,2,22,74,87
4258,product-25999,3,30,43,14,26,36,87
4259,product-145718,3,30,70,2,22,87,87
4260,product-263435,3,30,66,0,22,31,88
4261,product-107698,3,30,52,17,29,46,87
4262,product-17441,3,30,60,4,21,96,88
4263,product-141289,3,31,72,6,24,66,87
4264,product-245890,3,31,67,37,25,16,87
4265,product-114604,3,31,55,14,22,29,87
4266,product-115326,3,31,56,0,22,36,87
4267,product-115128,3,31,56,2,22,38,87
4268,product-139921,3,31,71,17,23,71,87
4269,product-144174,3,31,68,5,22,73,87
4270,product-256797,3,31,35,35,25,14,87
4271,product-265397,3,31,59,79,53,39,87
4272,product-264965,3,31,66,6,22,29,87
4273,product-266666,3,31,61,0,22,25,87
4274,product-101116,3,31,58,4,22,60,87
4275,product-143366,3,31,64,4,22,30,87
4276,product-248578,3,31,68,41,26,9,87
4277,product-150716,3,32,73,37,34,52,88
4278,product-141339,3,32,67,0,22,80,88
4279,product-154594,3,32,59,38,39,31,88
4280,product-114582,3,32,56,9,22,38,88
4281,product-237035,3,32,62,6,23,27,88
4282,product-115327,3,32,56,2,22,35,88
4283,product-114949,3,32,56,5,22,34,88
4284,product-155451,3,32,59,36,38,29,88
4285,product-115138,3,32,56,3,22,34,88
4286,product-140366,3,32,60,35,24,24,88
4287,product-151532,3,32,60,0,22,21,88
4288,product-243685,3,32,63,15,24,30,88
4289,product-242063,3,32,37,0,22,30,88
4290,product-139934,3,32,69,3,22,77,88
4291,product-143986,3,32,68,2,22,82,88
4292,product-256798,3,32,35,36,26,14,88
4293,product-256287,3,32,35,35,27,14,88
4294,product-143785,3,32,70,6,23,89,88
4295,product-267240,3,32,66,14,22,28,88
4296,product-100866,3,32,58,3,22,60,88
4297,product-110906,3,33,62,35,23,75,88
4298,product-114424,3,33,55,15,24,29,88
4299,product-235615,3,33,64,35,30,26,88
4300,product-235814,3,33,39,13,21,14,88
4301,product-114950,3,33,56,6,22,33,88
4302,product-113676,3,33,56,17,23,35,88
4303,product-140038,3,33,60,40,24,24,88
4304,product-139922,3,33,71,17,23,72,88
4305,product-259928,3,33,70,15,27,28,88
4306,product-25493,3,33,43,14,27,35,88
4307,product-99831,3,33,54,2,22,80,88
4308,product-99583,3,33,56,26,30,74,88
4309,product-108108,3,33,50,4,22,42,88
4310,product-244002,3,34,63,6,22,25,87
4311,product-115517,3,34,56,0,22,34,87
4312,product-236643,3,34,62,23,26,35,87
4313,product-264647,3,34,70,29,25,6,87
4314,product-103951,3,34,52,28,31,43,87
4315,product-244927,3,35,63,7,23,26,88
4316,product-114589,3,35,56,6,22,35,88
4317,product-139463,3,35,69,24,26,77,88
4318,product-114244,3,35,55,13,25,30,88
4319,product-115330,3,35,56,2,22,34,88
4320,product-236287,3,35,62,20,26,35,88
4321,product-115134,3,35,56,0,22,35,88
4322,product-242851,3,35,37,0,22,29,88
4323,product-243691,3,35,63,9,23,28,88
4324,product-114069,3,35,55,14,24,28,88
4325,product-240144,3,35,55,11,25,28,88
4326,product-239693,3,35,67,42,36,22,88
4327,product-241892,3,35,68,66,26,18,88
4328,product-102356,3,35,56,17,28,55,88
4329,product-146269,3,35,68,9,21,64,88
4330,product-147045,3,35,58,2,22,16,88
4331,product-99859,3,35,66,37,30,79,88
4332,product-262425,3,35,64,0,22,30,88
4333,product-100625,3,35,58,2,22,60,88
4334,product-146072,3,35,70,0,22,88,88
4335,product-263964,3,35,62,2,22,27,88
4336,product-16486,3,35,36,13,25,17,88
4337,product-244345,3,38,68,50,26,15,87
4338,product-141466,3,38,69,2,22,73,87
4339,product-17735,3,38,47,2,22,71,88
4340,product-109608,3,38,63,29,24,73,87
4341,product-18033,3,38,47,16,25,42,87
4342,product-114603,3,38,55,13,22,29,88
4343,product-114759,3,38,56,4,22,35,87
4344,product-237136,3,38,53,6,22,25,87
4345,product-114230,3,38,56,11,23,36,88
4346,product-114410,3,38,56,9,22,35,88
4347,product-140367,3,38,60,35,24,23,88
4348,product-15517,3,38,47,35,29,43,87
4349,product-140411,3,38,69,0,22,75,88
4350,product-151342,3,38,60,0,22,21,87
4351,product-23992,3,38,59,32,22,93,87
4352,product-112325,3,38,53,0,22,45,87
4353,product-113471,3,38,56,19,23,36,88
4354,product-24072,3,38,50,13,24,51,87
4355,product-258892,3,38,57,0,22,13,87
4356,product-143985,3,38,68,3,22,82,88
4357,product-260347,3,38,35,43,25,15,87
4358,product-16388,3,38,51,29,36,52,87
4359,product-101722,3,38,36,14,25,13,88
4360,product-259423,3,38,51,24,27,25,87
4361,product-103432,3,38,65,28,30,75,87
4362,product-103597,3,38,55,12,22,73,87
4363,product-17116,3,38,40,0,22,22,87
4364,product-257772,3,38,35,41,25,13,87
4365,product-102687,3,38,55,14,25,73,87
4366,product-258025,3,38,75,2,22,40,88
4367,product-145136,3,38,70,3,22,87,88
4368,product-99963,3,38,51,22,27,41,88
4369,product-266247,3,38,69,41,34,9,87
4370,product-267270,3,38,61,2,22,24,87
4371,product-266639,3,38,66,13,22,28,88
4372,product-16433,3,38,43,21,26,28,87
4373,product-103968,3,38,47,11,23,35,88
4374,product-149209,3,38,68,2,22,45,88
4375,product-139602,3,40,69,0,22,78,87
4376,product-114762,3,40,56,6,22,34,88
4377,product-114232,3,40,56,11,23,35,87
4378,product-237837,3,40,63,25,26,19,87
4379,product-114408,3,40,56,9,23,36,87
4380,product-155464,3,40,59,46,47,30,88
4381,product-15552,3,40,42,18,25,25,87
4382,product-113673,3,40,56,17,23,36,87
4383,product-139755,3,40,71,19,23,71,87
4384,product-112489,3,40,59,6,23,67,88
4385,product-242234,3,40,63,3,22,33,87
4386,product-113279,3,40,56,21,23,36,87
4387,product-258310,3,40,66,11,22,35,87
4388,product-103433,3,40,65,26,30,75,88
4389,product-103336,3,40,46,2,23,27,88
4390,product-145701,3,40,72,13,21,80,87
4391,product-107913,3,40,50,0,22,39,88
4392,product-249754,3,40,44,19,32,39,87
4393,product-244657,3,41,67,52,25,14,87
4394,product-141598,3,41,72,2,22,68,87
4395,product-114757,3,41,56,4,22,36,87
4396,product-114756,3,41,56,5,22,36,87
4397,product-114755,3,41,56,6,22,37,87
4398,product-114754,3,41,56,6,22,37,87
4399,product-114231,3,41,56,11,23,36,87
4400,product-114409,3,41,56,9,23,36,87
4401,product-114403,3,41,56,11,23,38,87
4402,product-235985,3,41,64,41,30,22,87
4403,product-114946,3,41,56,2,22,35,87
4404,product-139225,3,41,71,26,24,71,87
4405,product-115135,3,41,56,0,22,35,87
4406,product-113674,3,41,56,17,23,35,87
4407,product-113644,3,41,56,11,25,51,87
4408,product-113882,3,41,55,12,24,28,87
4409,product-113472,3,41,56,19,23,35,87
4410,product-146268,3,41,68,11,21,64,87
4411,product-146267,3,41,68,13,21,65,87
4412,product-256285,3,41,35,33,26,14,87
4413,product-101258,3,41,56,22,28,70,87
4414,product-261595,3,41,70,17,26,3,87
4415,product-110938,3,42,58,18,32,58,87
4416,product-110609,3,42,58,24,33,55,87
4417,product-243726,3,42,68,50,26,18,87
4418,product-114587,3,42,56,6,22,36,87
4419,product-114586,3,42,56,7,23,36,87
4420,product-114233,3,42,56,11,22,35,87
4421,product-114228,3,42,56,12,23,37,87
4422,product-114411,3,42,56,9,22,35,87
4423,product-155465,3,42,59,46,50,30,87
4424,product-9976,3,42,35,0,22,19,87
4425,product-111860,3,42,58,4,23,73,87
4426,product-242293,3,42,67,59,31,17,87
4427,product-152556,3,42,61,0,22,27,87
4428,product-140206,3,42,60,37,25,23,87
4429,product-113869,3,42,56,15,23,36,87
4430,product-113870,3,42,56,15,23,35,87
4431,product-114056,3,42,56,13,23,35,87
4432,product-114055,3,42,56,13,23,35,87
4433,product-114054,3,42,56,13,23,36,87
4434,product-114047,3,42,56,15,23,39,87
4435,product-113871,3,42,56,15,23,35,87
4436,product-153016,3,42,61,0,22,27,87
4437,product-140039,3,42,60,40,24,24,87
4438,product-241450,3,42,63,13,22,34,87
4439,product-102120,3,42,58,29,27,59,87
4440,product-143984,3,42,68,2,22,83,87
4441,product-260563,3,42,70,26,26,3,87
4442,product-146116,3,42,68,12,22,64,87
4443,product-146115,3,42,68,14,22,64,87
4444,product-257773,3,42,35,42,26,13,87
4445,product-146898,3,42,71,2,22,82,87
