ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
3739,customer-463554,0,63,82,8,22,20,81,94,68
3740,customer-388996,0,63,62,27,22,41,76,100,76
3741,customer-315834,0,63,92,12,22,57,79,91,67
3742,customer-315835,0,63,85,15,22,57,76,92,72
3743,customer-390332,0,63,61,29,22,41,77,100,75
3744,customer-276835,0,63,90,12,22,15,80,91,67
3745,customer-277382,0,63,96,12,22,15,81,90,64
3746,customer-461916,0,63,89,8,22,19,81,93,66
3747,customer-462198,0,63,91,9,22,19,81,92,65
3748,customer-462199,0,63,87,9,22,19,80,93,67
3749,customer-161708,0,63,18,12,22,75,89,88,52
3750,customer-161709,0,63,17,12,22,74,89,88,51
3751,customer-161710,0,63,16,14,22,74,89,87,50
3752,customer-161711,0,63,16,15,22,73,89,86,49
3753,customer-161712,0,63,14,15,22,73,89,86,49
3754,customer-487064,0,63,95,17,22,27,78,88,65
3755,customer-486785,0,63,21,23,22,21,93,82,39
3756,customer-487320,0,63,14,26,22,22,89,79,41
3757,customer-487608,0,63,92,18,22,27,75,88,68
3758,customer-487319,0,63,14,23,22,22,89,81,43
3759,customer-377671,0,63,11,8,22,27,87,90,56
3760,customer-486526,0,63,96,8,22,27,82,91,63
3761,customer-377670,0,63,19,11,22,27,90,89,52
3762,customer-377669,0,63,24,14,22,27,92,89,49
3763,customer-488693,0,63,92,14,22,27,78,90,67
3764,customer-488692,0,63,11,23,22,26,87,81,46
3765,customer-488149,0,63,88,14,22,27,77,92,69
3766,customer-487849,0,63,9,29,22,22,84,77,44
3767,customer-377668,0,63,23,9,22,27,90,90,52
3768,customer-377667,0,63,17,9,22,27,89,90,54
3769,customer-377666,0,63,15,12,22,27,89,88,52
3770,customer-13447,0,63,23,6,22,15,89,91,56
3771,customer-13345,0,63,45,14,22,18,90,96,57
3772,customer-496226,0,63,76,18,22,7,73,96,77
3773,customer-496528,0,63,6,24,22,19,82,80,50
3774,customer-494318,0,63,76,15,22,5,76,96,74
3775,customer-494805,0,63,78,11,22,5,79,95,71
3776,customer-494806,0,63,74,15,22,6,76,96,74
3777,customer-495750,0,63,76,17,22,7,76,96,75
3778,customer-495751,0,63,74,23,22,7,71,96,80
3779,customer-495582,0,63,10,26,22,18,85,79,45
3780,customer-496051,0,63,9,24,22,19,84,80,47
3781,customer-495275,0,63,74,18,22,6,74,96,77
3782,customer-495274,0,63,77,12,22,6,78,95,72
3783,customer-469249,0,64,91,11,22,11,80,92,66
3784,customer-469594,0,64,92,11,22,11,80,91,66
3785,customer-468606,0,64,85,8,22,10,81,93,67
3786,customer-468925,0,64,89,9,22,11,80,92,67
3787,customer-387704,0,64,49,17,22,42,89,97,60
3788,customer-317925,0,64,89,24,22,57,70,88,72
3789,customer-317926,0,64,86,21,22,57,72,91,74
3790,customer-387062,0,64,49,15,22,42,89,96,59
3791,customer-469942,0,64,91,12,22,10,80,91,67
3792,customer-203046,0,64,22,6,22,29,88,92,57
3793,customer-318239,0,64,9,11,22,22,86,89,56
3794,customer-318240,0,64,11,17,22,22,87,85,51
3795,customer-388343,0,64,62,24,22,42,78,100,75
3796,customer-388342,0,64,50,18,22,42,89,97,60
3797,customer-464936,0,64,88,11,22,20,79,92,68
3798,customer-464668,0,64,84,11,22,20,79,93,69
3799,customer-464937,0,64,84,12,22,20,78,93,70
3800,customer-317222,0,64,86,26,22,57,68,89,77
3801,customer-317204,0,64,6,9,22,62,85,89,58
3802,customer-467975,0,64,85,8,22,9,81,93,67
3803,customer-467652,0,64,84,8,22,9,81,93,67
3804,customer-468290,0,64,85,8,22,10,81,93,67
3805,customer-467325,0,64,88,11,22,9,80,93,68
3806,customer-466993,0,64,89,12,22,8,79,91,68
3807,customer-476400,0,64,34,27,22,18,97,88,39
3808,customer-203849,0,64,20,14,22,31,91,88,50
3809,customer-203848,0,64,24,23,22,31,94,84,39
3810,customer-319655,0,64,11,24,22,23,87,80,44
3811,customer-476611,0,64,31,11,22,9,92,91,52
3812,customer-204123,0,64,21,21,22,31,93,83,41
3813,customer-476826,0,64,31,29,22,18,98,85,35
3814,customer-476612,0,64,29,9,22,9,91,91,53
3815,customer-318638,0,64,90,20,22,57,74,89,70
3816,customer-203313,0,64,14,6,22,29,87,91,57
3817,customer-203311,0,64,16,5,22,30,87,92,58
3818,customer-203312,0,64,12,5,22,30,87,92,59
3819,customer-318949,0,64,18,20,22,22,91,84,44
3820,customer-318950,0,64,12,14,22,22,87,87,53
3821,customer-318951,0,64,3,12,22,22,83,88,59
3822,customer-269905,0,64,11,48,22,39,80,61,26
3823,customer-269904,0,64,13,52,22,40,82,57,18
3824,customer-203580,0,64,23,15,22,31,92,88,47
3825,customer-203581,0,64,19,9,22,31,89,90,54
3826,customer-203582,0,64,9,5,22,30,86,91,59
3827,customer-278460,0,64,95,32,22,16,67,80,65
3828,customer-200909,0,64,9,23,22,70,85,81,49
3829,customer-200910,0,64,8,26,22,70,84,80,47
3830,customer-200908,0,64,14,24,22,71,89,81,43
3831,customer-279003,0,64,92,27,22,16,69,84,70
3832,customer-279002,0,64,100,35,22,16,71,75,57
3833,customer-315122,0,64,8,9,22,60,85,89,57
3834,customer-315120,0,64,21,20,22,61,93,85,43
3835,customer-315124,0,64,12,15,22,60,87,86,52
3836,customer-315125,0,64,13,20,22,60,88,83,47
3837,customer-315123,0,64,6,11,22,60,85,89,57
3838,customer-201153,0,64,11,20,22,71,87,83,48
3839,customer-201159,0,64,93,24,22,69,72,85,68
3840,customer-459772,0,64,3,12,22,16,83,88,58
3841,customer-459773,0,64,97,18,22,16,78,87,63
3842,customer-459777,0,64,89,6,22,14,82,93,65
3843,customer-455853,0,64,31,30,22,19,98,84,32
3844,customer-455854,0,64,30,33,22,18,99,82,30
3845,customer-456099,0,64,80,2,22,35,85,94,63
3846,customer-456100,0,64,81,12,22,35,78,94,71
3847,customer-314433,0,64,16,6,22,60,88,91,56
3848,customer-314434,0,64,18,12,22,60,90,88,50
3849,customer-200203,0,64,4,23,22,53,81,82,54
3850,customer-200204,0,64,95,18,22,53,76,87,65
3851,customer-314430,0,64,30,21,22,61,96,87,41
3852,customer-314431,0,64,30,14,22,60,93,90,49
3853,customer-314432,0,64,25,8,22,60,89,91,55
3854,customer-456485,0,64,57,9,22,35,85,97,65
3855,customer-463099,0,64,86,26,22,36,67,89,76
3856,customer-463100,0,64,87,26,22,37,68,89,76
3857,customer-463101,0,64,89,24,22,37,70,88,73
3858,customer-463362,0,64,84,26,22,36,67,90,78
3859,customer-462565,0,64,90,17,22,38,75,89,69
3860,customer-462566,0,64,91,17,22,39,76,89,68
3861,customer-316509,0,64,11,9,22,61,87,89,56
3862,customer-316510,0,64,3,9,22,61,84,90,59
3863,customer-462831,0,64,89,23,22,37,71,89,73
3864,customer-462832,0,64,91,21,22,38,73,88,70
3865,customer-464115,0,64,81,11,22,20,79,94,70
3866,customer-464116,0,64,79,12,22,19,78,94,71
3867,customer-388795,0,64,99,9,22,18,83,91,62
3868,customer-388794,0,64,95,14,22,18,80,90,65
3869,customer-388793,0,64,87,14,22,19,77,92,70
3870,customer-388792,0,64,86,8,22,19,81,93,66
3871,customer-388791,0,64,75,6,22,19,82,95,67
3872,customer-388790,0,64,74,9,22,19,80,96,70
3873,customer-388787,0,64,95,15,22,20,78,88,65
3874,customer-388789,0,64,79,11,22,20,79,94,70
3875,customer-464397,0,64,81,11,22,19,79,94,70
3876,customer-463555,0,64,79,9,22,19,80,94,69
3877,customer-463830,0,64,81,9,22,20,80,94,69
3878,customer-463831,0,64,79,11,22,19,79,94,70
3879,customer-460667,0,64,20,14,22,18,91,88,49
3880,customer-460668,0,64,1,11,22,17,83,89,61
3881,customer-460677,0,64,2,9,22,13,83,89,60
3882,customer-460069,0,64,15,9,22,17,88,89,54
3883,customer-460070,0,64,2,14,22,16,83,87,59
3884,customer-460071,0,64,98,20,22,16,78,86,62
3885,customer-460076,0,64,5,8,22,14,85,91,59
3886,customer-460077,0,64,90,3,22,14,84,93,63
3887,customer-460078,0,64,82,6,22,13,82,94,67
3888,customer-460370,0,64,14,9,22,17,88,89,54
3889,customer-460371,0,64,99,14,22,17,81,88,61
3890,customer-201399,0,64,96,23,22,69,75,85,64
3891,customer-315820,0,64,5,9,22,61,85,89,59
3892,customer-201400,0,64,92,21,22,68,74,87,69
3893,customer-462296,0,64,89,14,22,40,78,91,69
3894,customer-161707,0,64,18,12,22,75,90,89,52
3895,customer-490865,0,64,13,11,22,26,88,88,54
3896,customer-161706,0,64,19,12,22,75,90,89,51
3897,customer-182857,0,64,91,5,22,78,83,93,64
3898,customer-490329,0,64,14,15,22,26,89,86,50
3899,customer-489787,0,64,13,21,22,26,88,82,46
3900,customer-377113,0,64,19,12,22,28,90,88,51
3901,customer-377112,0,64,18,12,22,28,90,89,52
3902,customer-377111,0,64,17,12,22,28,89,88,51
3903,customer-376559,0,64,18,9,22,29,89,89,53
3904,customer-489241,0,64,13,24,22,26,88,80,43
3905,customer-488922,0,64,10,14,22,23,87,86,53
3906,customer-487848,0,64,15,30,22,22,89,76,37
3907,customer-377665,0,64,15,14,22,28,89,87,51
3908,customer-377664,0,64,15,14,22,28,89,87,50
3909,customer-377663,0,64,14,14,22,28,89,87,51
3910,customer-488381,0,64,16,20,22,22,90,84,46
3911,customer-488382,0,64,11,24,22,22,87,80,45
3912,customer-497004,0,64,6,20,22,20,83,83,53
3913,customer-497483,0,64,7,24,22,20,83,81,50
3914,customer-497484,0,64,2,26,22,20,78,81,56
3915,customer-497191,0,64,89,17,22,8,76,91,70
3916,customer-496227,0,64,72,24,22,7,71,97,80
3917,customer-496712,0,64,77,18,22,8,74,96,77
3918,customer-496527,0,64,8,21,22,19,85,82,50
3919,customer-498144,0,64,92,11,22,9,80,91,65
3920,customer-497672,0,64,98,15,22,8,80,88,62
3921,customer-497673,0,64,84,14,22,9,77,93,71
3922,customer-374911,0,64,28,9,22,30,91,91,53
3923,customer-374912,0,64,42,3,22,30,87,94,60
3924,customer-182297,0,64,71,6,22,78,82,95,67
3925,customer-182295,0,64,99,5,22,77,84,92,62
3926,customer-182296,0,64,79,6,22,78,82,94,67
3927,customer-182578,0,64,74,5,22,78,83,95,66
3928,customer-376007,0,64,21,6,22,29,89,91,56
3929,customer-376006,0,64,15,6,22,29,87,91,57
3930,customer-376005,0,64,12,8,22,29,87,90,56
3931,customer-376004,0,64,16,11,22,30,89,89,52
3932,customer-182575,0,64,16,11,22,77,89,89,53
3933,customer-375465,0,64,35,3,22,30,88,93,59
3934,customer-375464,0,64,24,5,22,30,88,92,58
3935,customer-161948,0,64,22,18,22,77,93,86,45
3936,customer-161949,0,64,20,12,22,77,91,88,50
3937,customer-182576,0,64,4,6,22,77,85,91,60
3938,customer-161950,0,64,16,9,22,76,88,90,55
3939,customer-161951,0,64,16,9,22,76,88,90,54
3940,customer-182577,0,64,92,3,22,77,84,93,63
3941,customer-183961,0,65,90,6,22,78,83,93,64
3942,customer-317905,0,65,23,11,22,62,91,90,52
3943,customer-317906,0,65,10,8,22,62,87,90,57
3944,customer-471096,0,65,90,11,22,9,80,92,67
3945,customer-470705,0,65,92,15,22,9,77,90,67
3946,customer-470706,0,65,92,15,22,10,78,90,67
3947,customer-471475,0,65,91,8,22,9,81,92,65
3948,customer-471859,0,65,94,5,22,9,83,92,63
3949,customer-471476,0,65,94,6,22,9,83,92,64
3950,customer-469943,0,65,92,12,22,10,80,91,66
3951,customer-470314,0,65,92,14,22,10,78,90,67
3952,customer-465762,0,65,88,12,22,19,78,92,69
3953,customer-465467,0,65,88,12,22,20,78,92,69
3954,customer-465468,0,65,86,12,22,19,78,93,70
3955,customer-466074,0,65,87,14,22,19,78,92,70
3956,customer-466073,0,65,90,12,22,19,79,91,67
3957,customer-202410,0,65,94,15,22,69,78,89,66
3958,customer-465202,0,65,87,12,22,20,78,92,69
3959,customer-317203,0,65,17,11,22,62,89,89,53
3960,customer-476255,0,65,2,11,22,8,83,89,60
3961,customer-319344,0,65,86,24,22,57,69,90,76
3962,customer-476256,0,65,88,14,22,8,78,92,69
3963,customer-476397,0,65,44,17,22,19,91,95,56
3964,customer-476398,0,65,40,17,22,19,93,94,51
3965,customer-476399,0,65,35,21,22,18,96,90,44
3966,customer-319321,0,65,14,8,22,63,87,90,56
3967,customer-475841,0,65,3,9,22,8,84,90,59
3968,customer-385771,0,65,45,20,22,43,91,96,55
3969,customer-183696,0,65,84,6,22,78,81,94,67
3970,customer-183695,0,65,99,8,22,78,84,91,62
3971,customer-268828,0,65,16,11,22,45,89,89,53
3972,customer-319652,0,65,4,17,22,22,83,85,56
3973,customer-319653,0,65,12,23,22,22,87,81,46
3974,customer-319654,0,65,14,26,22,22,89,79,40
3975,customer-477025,0,65,22,8,22,13,89,91,55
3976,customer-477026,0,65,30,6,22,13,89,93,57
3977,customer-477027,0,65,33,6,22,12,89,93,57
3978,customer-477028,0,65,27,3,22,12,88,93,59
3979,customer-477029,0,65,15,6,22,11,87,91,56
3980,customer-477030,0,65,8,11,22,11,86,89,56
3981,customer-477031,0,65,4,15,22,10,83,86,57
3982,customer-477032,0,65,6,18,22,10,83,84,54
3983,customer-476609,0,65,29,8,22,10,90,92,54
3984,customer-476610,0,65,30,8,22,10,90,92,54
3985,customer-476822,0,65,50,14,22,20,88,97,61
3986,customer-476823,0,65,45,14,22,19,90,95,57
3987,customer-476679,0,65,94,20,22,8,76,87,67
3988,customer-385138,0,65,46,21,22,44,91,96,55
3989,customer-318639,0,65,84,24,22,57,69,91,77
3990,customer-318616,0,65,23,9,22,63,90,91,53
3991,customer-318617,0,65,12,8,22,63,87,90,57
3992,customer-270439,0,65,11,52,22,40,79,57,22
3993,customer-386413,0,65,49,18,22,43,89,97,60
3994,customer-386412,0,65,44,18,22,43,92,95,54
3995,customer-200955,0,65,3,11,22,53,84,89,59
3996,customer-50353,0,65,42,8,22,61,89,94,59
3997,customer-315117,0,65,25,21,22,62,95,85,41
3998,customer-315118,0,65,24,20,22,62,94,85,43
3999,customer-200710,0,65,4,14,22,53,83,87,57
4000,customer-200711,0,65,99,11,22,53,82,89,62
4001,customer-315119,0,65,23,21,22,61,94,85,41
4002,customer-391651,0,65,42,12,22,49,91,94,56
4003,customer-201152,0,65,16,17,22,71,90,85,47
4004,customer-390798,0,65,92,11,22,17,81,91,65
4005,customer-68636,0,65,6,12,22,41,85,88,57
4006,customer-68635,0,65,15,24,22,41,90,80,41
4007,customer-390797,0,65,94,11,22,18,80,91,65
4008,customer-390796,0,65,88,14,22,18,77,92,69
4009,customer-390795,0,65,94,9,22,18,82,91,64
4010,customer-390799,0,65,72,11,22,17,80,96,71
4011,customer-201199,0,65,6,12,22,53,85,88,57
4012,customer-201200,0,65,1,8,22,53,83,90,61
4013,customer-184492,0,65,92,6,22,78,83,93,64
4014,customer-455851,0,65,28,23,22,19,96,87,40
4015,customer-455852,0,65,30,26,22,19,97,86,37
4016,customer-314427,0,65,31,26,22,61,97,87,38
4017,customer-392993,0,65,23,14,22,49,92,88,48
4018,customer-392994,0,65,28,11,22,49,92,91,51
4019,customer-392995,0,65,35,9,22,48,91,93,55
4020,customer-279476,0,65,93,17,22,17,77,89,67
4021,customer-279475,0,65,99,27,22,17,75,81,59
4022,customer-392319,0,65,37,14,22,49,93,93,52
4023,customer-279946,0,65,2,29,22,17,76,79,56
4024,customer-184754,0,65,96,5,22,78,84,92,63
4025,customer-200463,0,65,99,17,22,53,80,87,61
4026,customer-201887,0,65,11,20,22,73,86,83,48
4027,customer-201898,0,65,94,17,22,69,77,89,66
4028,customer-201940,0,65,6,9,22,53,85,90,59
4029,customer-201941,0,65,6,9,22,53,85,90,59
4030,customer-462567,0,65,92,17,22,39,77,89,67
4031,customer-462568,0,65,92,17,22,40,76,89,68
4032,customer-462635,0,65,5,8,22,21,85,90,59
4033,customer-389454,0,65,94,5,22,18,84,93,63
4034,customer-462833,0,65,92,20,22,38,74,88,69
4035,customer-389453,0,65,8,11,22,18,86,89,56
4036,customer-68325,0,65,25,24,22,41,96,83,37
4037,customer-184226,0,65,96,6,22,78,83,92,63
4038,customer-184227,0,65,88,6,22,78,82,93,65
4039,customer-202152,0,65,94,15,22,69,78,89,66
4040,customer-462368,0,65,99,18,22,20,79,86,61
4041,customer-462367,0,65,7,8,22,21,86,90,58
4042,customer-460678,0,65,94,8,22,13,82,92,64
4043,customer-460959,0,65,34,17,22,18,94,91,49
4044,customer-460960,0,65,12,5,22,18,87,91,58
4045,customer-390125,0,65,69,3,22,18,85,94,64
4046,customer-390124,0,65,95,3,22,18,85,93,62
4047,customer-390123,0,65,85,8,22,18,81,93,67
4048,customer-390122,0,65,6,6,22,18,86,91,59
4049,customer-460873,0,65,33,23,22,43,96,89,41
4050,customer-201441,0,65,6,9,22,53,85,90,59
4051,customer-50674,0,65,6,9,22,61,85,89,58
4052,customer-201392,0,65,11,11,22,72,87,88,54
4053,customer-201391,0,65,24,11,22,72,91,90,52
4054,customer-201637,0,65,23,17,22,73,93,87,46
4055,customer-201638,0,65,16,12,22,72,89,88,52
4056,customer-201639,0,65,3,14,22,72,83,87,58
4057,customer-461742,0,65,71,14,22,42,79,97,73
4058,customer-462021,0,65,79,14,22,41,77,94,72
4059,customer-461821,0,65,29,9,22,20,91,91,53
4060,customer-461822,0,65,4,8,22,19,85,91,60
4061,customer-461823,0,65,96,17,22,19,78,88,64
4062,customer-462022,0,65,79,12,22,42,78,95,72
4063,customer-462297,0,65,88,14,22,40,77,92,70
4064,customer-462298,0,65,87,15,22,40,76,92,70
4065,customer-462299,0,65,86,15,22,41,76,92,72
4066,customer-462300,0,65,86,15,22,41,75,92,72
4067,customer-201690,0,65,6,8,22,53,85,90,59
4068,customer-462100,0,65,19,8,22,20,89,90,54
4069,customer-462101,0,65,2,11,22,20,83,89,60
4070,customer-201648,0,65,94,20,22,69,76,87,67
4071,customer-201689,0,65,9,9,22,53,86,89,57
4072,customer-461250,0,65,38,14,22,19,93,93,52
4073,customer-461251,0,65,5,3,22,18,86,93,61
4074,customer-461167,0,65,32,20,22,43,95,89,44
4075,customer-461538,0,65,19,5,22,19,88,92,57
4076,customer-461539,0,65,99,12,22,19,81,89,62
4077,customer-182854,0,65,12,12,22,77,87,88,54
4078,customer-182853,0,65,14,14,22,76,89,87,50
4079,customer-491936,0,65,7,15,22,25,85,86,55
4080,customer-491400,0,65,8,14,22,26,86,87,54
4081,customer-490001,0,65,8,26,22,24,83,79,47
4082,customer-182858,0,65,79,11,22,78,79,94,71
4083,customer-493001,0,65,17,8,22,25,88,91,56
4084,customer-493428,0,65,25,12,22,10,91,90,51
4085,customer-493429,0,65,3,6,22,10,85,91,60
4086,customer-493430,0,65,75,5,22,9,83,94,65
4087,customer-493509,0,65,20,12,22,24,90,89,51
4088,customer-493510,0,65,70,8,22,25,83,96,67
4089,customer-376551,0,65,18,12,22,30,90,89,52
4090,customer-492469,0,65,8,11,22,25,86,89,56
4091,customer-376555,0,65,14,12,22,29,88,88,53
4092,customer-376554,0,65,15,11,22,30,88,88,53
4093,customer-376552,0,65,17,11,22,30,89,89,52
4094,customer-376553,0,65,16,11,22,30,89,89,53
4095,customer-489466,0,65,14,23,22,23,89,81,44
4096,customer-489467,0,65,3,18,22,23,81,85,57
4097,customer-497284,0,65,25,3,22,13,87,93,59
4098,customer-496321,0,65,80,8,22,12,81,94,68
4099,customer-496320,0,65,28,6,22,13,89,92,56
4100,customer-496804,0,65,21,5,22,13,88,92,58
4101,customer-498237,0,65,56,18,22,12,84,99,67
4102,customer-498236,0,65,42,17,22,13,92,95,54
4103,customer-498711,0,65,57,11,22,12,85,97,65
4104,customer-498615,0,65,99,15,22,9,80,87,61
4105,customer-260340,0,65,13,12,22,43,88,88,53
4106,customer-497763,0,65,36,5,22,13,89,93,58
4107,customer-260339,0,65,13,11,22,43,88,88,54
4108,customer-260338,0,65,13,11,22,43,88,89,54
4109,customer-497953,0,65,7,26,22,21,82,79,48
4110,customer-497954,0,65,3,29,22,21,78,78,53
4111,customer-494415,0,65,94,5,22,11,84,93,63
4112,customer-494493,0,65,11,14,22,24,87,87,53
4113,customer-494414,0,65,73,3,22,11,85,94,64
4114,customer-493926,0,65,28,3,22,10,88,93,58
4115,customer-376003,0,65,19,11,22,30,90,89,52
4116,customer-494004,0,65,2,3,22,24,85,93,61
4117,customer-495840,0,65,28,6,22,12,89,92,56
4118,customer-495841,0,65,69,6,22,12,83,95,66
4119,customer-494899,0,65,66,8,22,11,83,96,67
4120,customer-494979,0,65,92,11,22,24,81,91,65
4121,customer-495371,0,65,62,9,22,12,83,96,67
4122,customer-204936,0,65,20,32,22,32,94,77,31
4123,customer-469289,0,66,18,12,22,22,90,88,50
4124,customer-469290,0,66,96,8,22,22,83,91,63
4125,customer-202985,0,66,0,6,22,52,84,91,61
4126,customer-202984,0,66,5,8,22,53,85,90,59
4127,customer-202939,0,66,91,12,22,70,79,91,67
4128,customer-202717,0,66,4,8,22,52,85,90,59
4129,customer-51628,0,66,16,8,22,59,88,90,56
4130,customer-468966,0,66,37,9,22,21,90,93,56
4131,customer-468967,0,66,47,9,22,22,89,95,60
4132,customer-468968,0,66,75,14,22,22,78,96,73
4133,customer-468647,0,66,79,3,22,22,84,94,64
4134,customer-471110,0,66,91,15,22,13,78,90,68
4135,customer-68017,0,66,25,21,22,41,95,86,41
4136,customer-203208,0,66,89,12,22,70,79,91,68
4137,customer-470721,0,66,92,17,22,13,76,89,68
4138,customer-271493,0,66,0,14,22,41,81,87,61
4139,customer-203252,0,66,2,8,22,52,85,91,60
4140,customer-471489,0,66,88,15,22,13,76,91,70
4141,customer-202395,0,66,7,11,22,75,85,89,57
4142,customer-202396,0,66,0,14,22,75,81,88,61
4143,customer-202397,0,66,98,17,22,74,79,87,62
4144,customer-202392,0,66,0,6,22,76,84,91,61
4145,customer-202393,0,66,4,6,22,76,85,91,60
4146,customer-202454,0,66,5,9,22,53,85,90,59
4147,customer-202455,0,66,2,8,22,52,84,91,60
4148,customer-388314,0,66,39,17,22,47,93,94,52
4149,customer-202193,0,66,5,9,22,53,85,89,59
4150,customer-202194,0,66,3,9,22,52,84,90,59
4151,customer-51313,0,66,10,12,22,60,86,88,55
4152,customer-466400,0,66,89,14,22,19,78,91,69
4153,customer-467716,0,66,6,11,22,17,85,89,57
4154,customer-467717,0,66,71,3,22,17,84,94,64
4155,customer-468036,0,66,9,17,22,17,86,85,52
4156,customer-202653,0,66,8,11,22,77,86,89,56
4157,customer-202672,0,66,93,14,22,69,78,90,66
4158,customer-468331,0,66,16,3,22,21,87,93,59
4159,customer-468332,0,66,10,3,22,21,86,92,59
4160,customer-468333,0,66,97,2,22,22,85,93,62
4161,customer-202654,0,66,2,9,22,76,84,90,60
4162,customer-466724,0,66,92,14,22,18,78,90,67
4163,customer-467389,0,66,96,12,22,18,80,89,63
4164,customer-467390,0,66,91,8,22,17,81,92,65
4165,customer-467055,0,66,94,15,22,18,78,89,66
4166,customer-467056,0,66,91,14,22,18,78,91,67
4167,customer-476207,0,66,85,6,22,6,82,93,66
4168,customer-476177,0,66,44,20,22,15,92,95,54
4169,customer-476176,0,66,42,21,22,16,93,94,52
4170,customer-269374,0,66,19,14,22,45,90,87,49
4171,customer-204021,0,66,86,14,22,70,77,93,70
4172,customer-385409,0,66,99,17,22,24,80,87,61
4173,customer-269373,0,66,25,24,22,46,96,83,37
4174,customer-269372,0,66,27,32,22,46,98,81,30
4175,customer-204067,0,66,6,8,22,53,85,90,59
4176,customer-268827,0,66,27,18,22,45,94,87,44
4177,customer-67711,0,66,32,15,22,42,93,91,49
4178,customer-67710,0,66,19,14,22,41,91,87,49
4179,customer-477102,0,66,88,18,22,9,74,91,72
4180,customer-477101,0,66,91,17,22,9,76,89,68
4181,customer-477024,0,66,19,9,22,13,89,90,53
4182,customer-477050,0,66,81,6,22,5,82,94,67
4183,customer-384775,0,66,3,12,22,25,83,88,59
4184,customer-476595,0,66,27,11,22,16,91,91,52
4185,customer-476596,0,66,27,9,22,15,91,91,52
4186,customer-476597,0,66,27,8,22,15,90,92,54
4187,customer-476598,0,66,36,5,22,15,89,93,58
4188,customer-476599,0,66,41,14,22,14,91,94,55
4189,customer-476600,0,66,44,15,22,14,91,95,55
4190,customer-204068,0,66,2,8,22,53,85,91,60
4191,customer-476626,0,66,79,6,22,5,82,94,67
4192,customer-475794,0,66,89,6,22,6,83,93,65
4193,customer-474174,0,66,89,5,22,7,83,93,65
4194,customer-203477,0,66,87,12,22,70,78,92,69
4195,customer-473781,0,66,89,6,22,8,83,93,65
4196,customer-203523,0,66,3,8,22,53,85,91,60
4197,customer-473395,0,66,90,6,22,8,83,93,64
4198,customer-474564,0,66,88,5,22,7,83,93,65
4199,customer-473394,0,66,92,5,22,8,83,93,63
4200,customer-270969,0,66,10,6,22,42,86,91,58
4201,customer-472634,0,66,95,3,22,8,84,93,63
4202,customer-51942,0,66,18,5,22,59,87,92,57
4203,customer-472251,0,66,95,3,22,8,84,93,63
4204,customer-472252,0,66,98,3,22,9,85,93,62
4205,customer-473010,0,66,93,5,22,8,84,93,63
4206,customer-270972,0,66,98,18,22,41,78,87,62
4207,customer-270971,0,66,5,9,22,41,85,89,58
4208,customer-475387,0,66,88,6,22,6,83,93,65
4209,customer-203792,0,66,4,8,22,53,85,90,59
4210,customer-52260,0,66,2,11,22,59,83,89,60
4211,customer-269889,0,66,22,29,22,46,94,80,33
4212,customer-203748,0,66,86,14,22,70,77,93,70
4213,customer-270438,0,66,10,41,22,40,81,67,34
4214,customer-270437,0,66,5,26,22,41,81,79,50
4215,customer-270436,0,66,5,20,22,41,82,83,55
4216,customer-474978,0,66,86,5,22,7,83,93,65
4217,customer-315422,0,66,17,15,22,15,90,86,48
4218,customer-315423,0,66,12,20,22,16,87,83,48
4219,customer-315424,0,66,6,18,22,16,83,84,54
4220,customer-50354,0,66,71,11,22,61,81,96,70
4221,customer-391650,0,66,34,11,22,49,92,93,53
4222,customer-391472,0,66,81,8,22,17,81,94,68
4223,customer-68634,0,66,18,29,22,41,92,78,34
4224,customer-184490,0,66,11,6,22,73,87,91,58
4225,customer-184491,0,66,4,5,22,73,85,91,60
4226,customer-390971,0,66,41,9,22,49,89,94,57
4227,customer-455849,0,66,23,20,22,20,94,85,43
4228,customer-455850,0,66,26,20,22,20,94,87,43
4229,customer-280404,0,66,97,35,22,17,67,77,63
4230,customer-280403,0,66,4,41,22,17,72,68,46
4231,customer-314732,0,66,12,15,22,15,88,86,51
4232,customer-314733,0,66,2,17,22,15,82,86,58
4233,customer-280852,0,66,1,38,22,18,70,72,54
4234,customer-50032,0,66,31,5,22,62,88,93,58
4235,customer-455451,0,66,27,18,22,21,94,88,44
4236,customer-455452,0,66,31,17,22,20,94,90,46
4237,customer-184751,0,66,10,6,22,73,86,91,58
4238,customer-463169,0,66,28,11,22,23,91,91,52
4239,customer-463170,0,66,1,8,22,22,84,91,61
4240,customer-463171,0,66,96,18,22,22,78,87,64
4241,customer-201882,0,66,5,2,22,75,86,93,61
4242,customer-201880,0,66,16,5,22,76,87,92,58
4243,customer-201881,0,66,88,3,22,76,84,93,63
4244,customer-463436,0,66,18,12,22,23,90,89,52
4245,customer-389629,0,66,55,11,22,48,86,97,64
4246,customer-389628,0,66,34,15,22,48,93,91,49
4247,customer-462636,0,66,94,20,22,21,76,87,67
4248,customer-462901,0,66,21,5,22,22,88,92,57
4249,customer-462902,0,66,1,12,22,22,83,89,60
4250,customer-462903,0,66,95,21,22,21,75,86,65
4251,customer-463437,0,66,1,14,22,23,82,87,59
4252,customer-68324,0,66,23,23,22,41,94,83,38
