ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
77619,customer-224982,4,35,83,39
77620,customer-558846,4,28,23,52
77621,customer-558849,4,28,71,53
77622,customer-224978,4,35,19,42
77623,customer-224947,4,36,84,35
77624,customer-558939,4,28,24,52
77625,customer-225088,4,75,6,11
77626,customer-225093,4,75,88,15
77627,customer-558358,4,33,10,26
77628,customer-558357,4,33,82,38
77629,customer-93273,4,41,21,9
77630,customer-93272,4,41,16,14
77631,customer-93271,4,42,14,18
77632,customer-93270,4,42,12,18
77633,customer-93269,4,42,8,15
77634,customer-93268,4,42,6,18
77635,customer-93267,4,42,8,20
77636,customer-93266,4,42,6,15
77637,customer-93243,4,46,53,18
77638,customer-558199,4,30,11,24
77639,customer-558200,4,29,6,14
77640,customer-222097,4,73,3,11
77641,customer-93239,4,46,32,8
77642,customer-558214,4,28,75,45
77643,customer-558943,4,28,72,50
77644,customer-558258,4,32,5,38
77645,customer-558260,4,32,2,30
77646,customer-93120,4,53,32,23
77647,customer-93067,4,62,86,18
77648,customer-225207,4,47,92,11
77649,customer-558261,4,32,2,26
77650,customer-558262,4,32,3,20
77651,customer-93063,4,61,10,18
77652,customer-558263,4,32,5,15
77653,customer-225202,4,48,24,27
77654,customer-225138,4,64,30,14
77655,customer-225131,4,67,46,11
77656,customer-558305,4,29,76,48
77657,customer-558355,4,32,13,9
77658,customer-558356,4,32,78,38
77659,customer-558259,4,32,3,35
77660,customer-92999,4,42,17,9
77661,customer-559029,4,28,25,50
77662,customer-92935,4,50,12,12
77663,customer-559665,4,26,31,20
77664,customer-559666,4,26,29,17
77665,customer-92706,4,46,57,18
77666,customer-559668,4,25,22,30
77667,customer-559672,4,25,83,38
77668,customer-224630,4,9,69,52
77669,customer-92624,4,53,88,21
77670,customer-559756,4,27,48,17
77671,customer-92580,4,53,18,20
77672,customer-92528,4,61,88,20
77673,customer-559757,4,27,41,26
77674,customer-222368,4,34,86,29
77675,customer-92524,4,61,13,15
77676,customer-559767,4,25,86,41
77677,customer-559664,4,26,34,21
77678,customer-559812,4,37,34,15
77679,customer-559814,4,37,32,12
77680,customer-559842,4,26,26,41
77681,customer-222401,4,32,13,29
77682,customer-224590,4,34,1,32
77683,customer-224576,4,37,89,33
77684,customer-92490,4,36,44,27
77685,customer-559905,4,36,30,14
77686,customer-559932,4,26,25,42
77687,customer-222404,4,33,80,38
77688,customer-222431,4,35,17,36
77689,customer-224572,4,37,16,39
77690,customer-559950,4,31,54,36
77691,customer-224540,4,35,18,45
77692,customer-222435,4,35,87,33
77693,customer-559813,4,37,32,12
77694,customer-93274,4,41,24,14
77695,customer-224634,4,72,24,47
77696,customer-559580,4,24,76,32
77697,customer-224939,4,37,1,38
77698,customer-92849,4,53,27,21
77699,customer-92796,4,61,87,18
77700,customer-559119,4,28,25,45
77701,customer-559124,4,28,68,21
77702,customer-92792,4,61,11,15
77703,customer-222151,4,62,31,20
77704,customer-224881,4,50,48,35
77705,customer-224880,4,50,48,35
77706,customer-559133,4,25,1,29
77707,customer-559134,4,25,2,33
77708,customer-224779,4,47,97,8
77709,customer-559211,4,28,62,23
77710,customer-559294,4,27,24,35
77711,customer-559662,4,27,55,15
77712,customer-92754,4,36,44,27
77713,customer-92752,4,36,42,36
77714,customer-92751,4,36,42,36
77715,customer-559298,4,28,60,27
77716,customer-559305,4,25,19,26
77717,customer-222156,4,62,91,20
77718,customer-559309,4,25,67,20
77719,customer-559385,4,27,25,35
77720,customer-559389,4,27,60,29
77721,customer-559474,4,27,26,36
77722,customer-559486,4,25,14,30
77723,customer-559491,4,25,66,30
77724,customer-559563,4,27,25,39
77725,customer-222215,4,46,7,11
77726,customer-224668,4,74,89,14
77727,customer-92753,4,36,44,33
77728,customer-93275,4,41,24,21
77729,customer-93276,4,40,26,24
77730,customer-93277,4,40,32,15
77731,customer-557754,4,31,54,14
77732,customer-225476,4,33,89,39
77733,customer-94090,4,37,41,50
77734,customer-94057,4,45,24,11
77735,customer-557779,4,25,28,36
77736,customer-225471,4,32,32,23
77737,customer-225455,4,38,88,29
77738,customer-221946,4,34,88,29
77739,customer-557824,4,31,28,21
77740,customer-93964,4,53,90,21
77741,customer-221978,4,32,13,27
77742,customer-225450,4,39,21,39
77743,customer-225424,4,35,82,38
77744,customer-221981,4,33,81,38
77745,customer-557753,4,30,68,39
77746,customer-93925,4,53,25,11
77747,customer-557854,4,31,59,52
77748,customer-557871,4,25,23,32
77749,customer-557886,4,34,98,20
77750,customer-93867,4,62,14,20
77751,customer-93827,4,37,92,35
77752,customer-93826,4,37,91,35
77753,customer-93825,4,36,93,30
77754,customer-93824,4,36,98,23
77755,customer-222008,4,35,17,38
77756,customer-225390,4,36,82,36
77757,customer-557898,4,33,51,42
77758,customer-557899,4,33,52,41
77759,customer-557900,4,33,53,42
77760,customer-557901,4,33,54,44
77761,customer-93871,4,62,82,17
77762,customer-557902,4,33,55,45
77763,customer-225481,4,35,0,26
77764,customer-557709,4,34,53,36
77765,customer-94516,4,53,89,18
77766,customer-557570,4,30,48,39
77767,customer-557571,4,30,53,41
77768,customer-94479,4,53,16,17
77769,customer-94425,4,62,88,14
77770,customer-557572,4,30,58,44
77771,customer-557575,4,31,32,20
77772,customer-221788,4,46,28,26
77773,customer-94421,4,63,19,20
77774,customer-557578,4,31,66,29
77775,customer-557579,4,31,62,23
77776,customer-557598,4,25,31,44
77777,customer-557617,4,34,49,42
77778,customer-557618,4,34,49,44
77779,customer-557710,4,34,50,36
77780,customer-557644,4,31,24,14
77781,customer-225542,4,75,6,11
77782,customer-557662,4,31,41,11
77783,customer-225510,4,9,76,55
77784,customer-557685,4,25,32,41
77785,customer-557696,4,34,20,24
77786,customer-557697,4,34,23,15
77787,customer-225485,4,35,83,36
77788,customer-94201,4,53,15,11
77789,customer-94147,4,62,88,15
77790,customer-557706,4,33,51,32
77791,customer-557707,4,34,52,33
77792,customer-557708,4,34,53,35
77793,customer-94143,4,62,18,18
77794,customer-94097,4,36,96,18
77795,customer-557645,4,31,35,6
77796,customer-560001,4,36,31,15
77797,customer-557903,4,33,52,44
77798,customer-557922,4,30,99,26
77799,customer-558071,4,32,21,21
77800,customer-93505,4,46,17,14
77801,customer-558072,4,32,22,18
77802,customer-225327,4,49,49,36
77803,customer-225326,4,49,46,36
77804,customer-222025,4,30,98,29
77805,customer-222026,4,30,96,30
77806,customer-93386,4,53,30,17
77807,customer-93333,4,62,75,15
77808,customer-225325,4,49,45,35
77809,customer-558097,4,31,2,12
77810,customer-558098,4,31,3,12
77811,customer-93329,4,62,10,23
77812,customer-93296,4,37,99,35
77813,customer-558070,4,33,13,20
77814,customer-93295,4,37,97,39
77815,customer-558112,4,29,21,30
77816,customer-222061,4,11,18,35
77817,customer-225320,4,50,41,29
77818,customer-558117,4,29,47,14
77819,customer-225319,4,50,43,27
77820,customer-558124,4,28,67,48
77821,customer-225318,4,51,43,32
77822,customer-225317,4,51,42,36
77823,customer-558187,4,31,97,21
77824,customer-558198,4,30,16,32
77825,customer-93281,4,39,30,39
77826,customer-93280,4,39,30,32
77827,customer-93279,4,40,35,15
77828,customer-93278,4,40,44,11
77829,customer-222030,4,31,92,42
77830,customer-225385,4,37,16,38
77831,customer-558069,4,33,9,20
77832,customer-558030,4,29,57,33
77833,customer-557923,4,30,99,30
77834,customer-557924,4,30,99,33
77835,customer-557925,4,30,99,35
77836,customer-557927,4,30,9,32
77837,customer-93818,4,37,39,47
77838,customer-557937,4,30,68,35
77839,customer-557940,4,29,36,32
77840,customer-557941,4,29,52,26
77841,customer-557945,4,30,60,55
77842,customer-93775,4,46,14,18
77843,customer-93691,4,54,88,27
77844,customer-557978,4,34,9,20
77845,customer-557979,4,34,18,20
77846,customer-222012,4,35,88,33
77847,customer-558033,4,29,61,56
77848,customer-93652,4,53,25,14
77849,customer-557997,4,33,51,38
77850,customer-557998,4,33,46,36
77851,customer-557999,4,32,48,35
77852,customer-93595,4,62,11,21
77853,customer-93558,4,37,91,36
77854,customer-558002,4,32,37,29
77855,customer-558003,4,31,39,24
77856,customer-558004,4,31,44,17
77857,customer-558006,4,31,32,12
77858,customer-225373,4,39,45,47
77859,customer-558018,4,30,11,35
77860,customer-558026,4,30,67,32
77861,customer-558028,4,29,35,33
77862,customer-558029,4,28,48,26
77863,customer-93599,4,62,73,17
77864,customer-94608,4,46,25,20
77865,customer-224507,4,36,84,35
77866,customer-224502,4,36,10,36
77867,customer-90942,4,59,4,12
77868,customer-561253,4,29,53,48
77869,customer-222852,4,36,16,38
77870,customer-223754,4,11,21,48
77871,customer-90938,4,60,20,29
77872,customer-223719,4,35,85,45
77873,customer-222855,4,35,87,36
77874,customer-561335,4,29,58,53
77875,customer-561389,4,34,95,36
77876,customer-90927,4,34,39,27
77877,customer-90926,4,35,41,32
77878,customer-90925,4,35,42,30
77879,customer-561409,4,27,26,14
77880,customer-223712,4,32,88,36
77881,customer-561471,4,35,96,33
77882,customer-90822,4,48,13,21
77883,customer-223704,4,36,87,33
77884,customer-222864,4,31,94,32
77885,customer-90682,4,59,22,8
77886,customer-223700,4,37,14,41
77887,customer-561577,4,27,81,9
77888,customer-223673,4,34,84,36
77889,customer-90678,4,60,23,27
77890,customer-561635,4,36,98,36
77891,customer-561659,4,27,24,26
77892,customer-222870,4,34,92,56
77893,customer-90563,4,48,92,11
77894,customer-223634,4,35,88,20
77895,customer-561665,4,28,57,33
77896,customer-222825,4,33,82,38
77897,customer-91048,4,53,81,6
77898,customer-91080,4,49,13,23
77899,customer-223762,4,72,26,62
77900,customer-560836,4,29,11,36
77901,customer-222781,4,36,42,45
77902,customer-222782,4,36,40,44
77903,customer-560846,4,28,19,21
77904,customer-91408,4,43,44,18
77905,customer-91407,4,43,45,15
77906,customer-560910,4,31,18,45
77907,customer-560914,4,31,6,36
77908,customer-560919,4,29,98,23
77909,customer-560920,4,29,95,27
77910,customer-223907,4,46,7,12
77911,customer-91308,4,53,86,14
77912,customer-560921,4,29,1,32
77913,customer-91196,4,59,0,27
77914,customer-222904,4,9,69,53
77915,customer-560922,4,29,2,35
77916,customer-560924,4,29,2,30
77917,customer-91192,4,60,14,30
77918,customer-223904,4,47,22,24
77919,customer-560994,4,31,5,38
77920,customer-561008,4,27,22,27
77921,customer-561070,4,32,19,48
77922,customer-561075,4,32,4,35
77923,customer-561092,4,30,64,53
77924,customer-222821,4,33,13,29
77925,customer-91182,4,35,42,26
77926,customer-91085,4,48,89,17
77927,customer-223797,4,74,91,12
77928,customer-223792,4,74,8,11
77929,customer-561229,4,33,98,32
77930,customer-560923,4,29,0,33
77931,customer-222910,4,72,29,44
77932,customer-561712,4,28,56,33
77933,customer-561721,4,37,99,33
77934,customer-562233,4,28,2,32
77935,customer-562261,4,32,11,45
77936,customer-223329,4,72,28,58
77937,customer-223323,4,8,73,55
77938,customer-223289,4,34,87,45
77939,customer-562293,4,34,8,45
77940,customer-562294,4,34,10,45
77941,customer-562295,4,33,10,45
77942,customer-223285,4,32,97,35
77943,customer-89864,4,35,37,35
77944,customer-89760,4,47,97,11
77945,customer-562331,4,36,8,45
77946,customer-223274,4,36,86,35
77947,customer-223270,4,36,15,41
77948,customer-223364,4,74,92,12
77949,customer-89756,4,48,15,23
77950,customer-89730,4,52,97,20
77951,customer-89729,4,52,2,20
77952,customer-562399,4,38,84,36
77953,customer-222998,4,62,90,17
77954,customer-223053,4,47,21,24
77955,customer-89723,4,53,32,27
77956,customer-89621,4,57,7,15
77957,customer-89620,4,57,9,12
77958,customer-562439,4,35,16,32
77959,customer-562440,4,35,14,32
77960,customer-562441,4,34,14,35
77961,customer-562474,4,37,17,29
77962,customer-562475,4,37,16,32
77963,customer-563043,4,26,44,26
77964,customer-223243,4,34,83,38
77965,customer-560832,4,30,18,44
77966,customer-223388,4,68,34,27
77967,customer-90026,4,48,16,24
77968,customer-90420,4,58,19,11
77969,customer-90419,4,59,19,11
77970,customer-223477,4,46,7,12
77971,customer-561757,4,28,52,35
77972,customer-223473,4,47,21,26
77973,customer-222940,4,74,2,11
77974,customer-90414,4,60,21,24
77975,customer-561799,4,27,49,24
77976,customer-561800,4,27,52,26
77977,customer-90299,4,48,92,12
77978,customer-561801,4,27,54,27
77979,customer-561834,4,27,93,20
77980,customer-90294,4,48,16,24
77981,customer-90265,4,52,88,12
77982,customer-562154,4,29,14,32
77983,customer-561846,4,27,52,24
77984,customer-561882,4,28,6,32
77985,customer-90155,4,58,13,12
77986,customer-222944,4,74,92,12
77987,customer-561929,4,28,3,42
77988,customer-561930,4,28,3,42
77989,customer-222968,4,68,35,27
77990,customer-561977,4,28,5,38
77991,customer-561978,4,28,7,36
77992,customer-561979,4,28,8,33
77993,customer-90147,4,60,19,23
77994,customer-562026,4,28,11,26
77995,customer-90137,4,34,39,35
77996,customer-562027,4,27,11,21
77997,customer-562028,4,27,13,17
77998,customer-561881,4,28,7,36
77999,customer-222780,4,37,42,48
78000,customer-222635,4,46,11,6
78001,customer-224059,4,38,33,48
78002,customer-92227,4,36,39,36
78003,customer-92217,4,38,42,29
78004,customer-92216,4,39,43,29
78005,customer-92215,4,39,41,29
78006,customer-92214,4,39,38,29
78007,customer-92213,4,40,36,26
78008,customer-92212,4,40,34,21
78009,customer-92211,4,40,32,18
78010,customer-92210,4,41,31,18
78011,customer-92209,4,41,31,18
78012,customer-92208,4,41,34,17
78013,customer-92207,4,41,36,12
78014,customer-92206,4,42,34,11
78015,customer-92205,4,42,39,6
78016,customer-224263,4,66,93,15
78017,customer-92204,4,42,48,6
78018,customer-92202,4,42,40,17
78019,customer-224262,4,66,1,17
78020,customer-560277,4,34,29,21
78021,customer-560278,4,34,31,20
78022,customer-560279,4,34,34,15
78023,customer-560280,4,34,35,17
78024,customer-560281,4,33,34,21
78025,customer-92138,4,50,93,6
78026,customer-560282,4,33,33,24
78027,customer-560283,4,33,35,23
78028,customer-560284,4,32,41,20
78029,customer-560285,4,32,38,26
78030,customer-92133,4,50,5,27
78031,customer-560286,4,32,34,38
78032,customer-92203,4,42,38,12
78033,customer-222522,4,74,93,12
78034,customer-560269,4,37,26,14
78035,customer-222518,4,74,2,11
78036,customer-224501,4,36,8,38
78037,customer-560037,4,26,89,45
78038,customer-222445,4,31,96,41
78039,customer-560044,4,31,53,27
78040,customer-560045,4,31,49,27
78041,customer-560108,4,30,39,27
78042,customer-560109,4,29,34,29
78043,customer-560110,4,29,30,39
78044,customer-560111,4,28,27,42
78045,customer-92403,4,50,11,8
78046,customer-560112,4,27,25,38
78047,customer-560113,4,26,24,38
78048,customer-224341,4,46,5,9
78049,customer-92363,4,53,88,26
78050,customer-560267,4,37,21,14
78051,customer-560121,4,26,92,32
78052,customer-92262,4,61,89,20
78053,customer-560124,4,26,97,42
78054,customer-222449,4,32,94,58
78055,customer-224337,4,47,22,24
78056,customer-92234,4,35,98,27
78057,customer-560134,4,30,51,29
78058,customer-222485,4,9,66,56
78059,customer-560185,4,35,36,11
78060,customer-92228,4,35,36,30
78061,customer-560196,4,31,36,45
78062,customer-560197,4,30,36,44
78063,customer-560198,4,30,40,36
78064,customer-224265,4,67,81,20
78065,customer-224264,4,66,85,17
78066,customer-560123,4,26,98,41
78067,customer-560024,4,26,24,41
78068,customer-222530,4,73,18,14
78069,customer-222531,4,73,17,18
78070,customer-224133,4,37,14,41
78071,customer-560562,4,30,6,32
78072,customer-560563,4,29,6,35
78073,customer-560564,4,29,7,32
78074,customer-224102,4,34,18,45
78075,customer-91698,4,35,34,21
78076,customer-560599,4,29,34,23
78077,customer-560600,4,28,36,15
78078,customer-222630,4,47,23,24
78079,customer-91603,4,49,90,17
78080,customer-560639,4,34,49,14
78081,customer-560640,4,34,44,12
78082,customer-560641,4,34,33,20
78083,customer-91598,4,49,8,26
78084,customer-224137,4,37,88,33
78085,customer-91566,4,53,88,18
78086,customer-560643,4,33,31,20
78087,customer-91457,4,60,99,29
78088,customer-560644,4,33,32,21
78089,customer-560645,4,32,31,24
78090,customer-560646,4,32,31,20
78091,customer-91453,4,61,13,26
78092,customer-560647,4,32,31,17
78093,customer-560648,4,31,31,20
78094,customer-560649,4,31,28,24
78095,customer-560650,4,31,24,21
78096,customer-560651,4,30,16,14
78097,customer-560680,4,30,22,35
78098,customer-560697,4,30,61,52
78099,customer-560760,4,29,15,27
78100,customer-560642,4,34,30,23
78101,customer-91995,4,61,92,20
78102,customer-560545,4,35,38,20
78103,customer-91723,4,61,18,17
78104,customer-224253,4,68,32,21
78105,customer-560360,4,36,30,21
78106,customer-224229,4,74,90,12
78107,customer-91990,4,61,18,17
78108,customer-91974,4,35,100,29
78109,customer-91973,4,35,95,30
78110,customer-91972,4,35,90,32
78111,customer-560387,4,26,2,24
78112,customer-560388,4,26,92,30
78113,customer-560403,4,30,20,17
78114,customer-560404,4,30,28,18
78115,customer-224224,4,74,8,11
78116,customer-560409,4,30,52,18
78117,customer-91937,4,42,42,17
78118,customer-222557,4,66,89,27
78119,customer-560416,4,29,57,24
78120,customer-560418,4,29,59,35
78121,customer-560419,4,30,61,42
78122,customer-224196,4,72,24,58
78123,customer-91931,4,43,38,18
78124,customer-222551,4,66,31,24
78125,customer-560473,4,28,11,24
78126,customer-560474,4,28,11,29
78127,customer-560475,4,28,12,32
78128,customer-560476,4,27,5,35
78129,customer-560477,4,27,4,36
78130,customer-224186,4,12,21,52
78131,customer-224153,4,35,83,47
78132,customer-560504,4,29,41,20
78133,customer-224148,4,34,99,35
78134,customer-560417,4,29,59,30
78135,customer-552173,4,24,11,39
78136,customer-221733,4,62,92,17
78137,customer-94613,4,45,38,11
78138,customer-227658,4,40,1,41
78139,customer-227657,4,40,99,41
78140,customer-97079,4,48,22,26
78141,customer-97063,4,51,47,21
78142,customer-97062,4,51,45,20
78143,customer-97061,4,52,47,15
78144,customer-97060,4,51,42,14
78145,customer-97059,4,52,36,21
78146,customer-97058,4,52,38,23
78147,customer-97053,4,53,49,24
78148,customer-554245,4,31,23,18
78149,customer-227656,4,40,97,39
78150,customer-554246,4,31,22,30
78151,customer-554247,4,30,21,30
78152,customer-220832,4,73,3,11
78153,customer-227647,4,41,31,38
78154,customer-227619,4,47,54,32
78155,customer-220835,4,73,89,21
78156,customer-554315,4,41,53,41
78157,customer-554337,4,42,32,14
78158,customer-554345,4,40,25,18
78159,customer-96970,4,56,40,20
78160,customer-96927,4,64,90,11
78161,customer-227602,4,51,2,23
78162,customer-96922,4,64,9,9
78163,customer-554382,4,30,65,45
78164,customer-227414,4,65,18,17
78165,customer-554447,4,41,49,38
78166,customer-554448,4,41,50,42
78167,customer-554223,4,39,38,9
78168,customer-220756,4,30,92,32
78169,customer-97084,4,47,55,30
78170,customer-227669,4,37,84,30
78171,customer-227803,4,7,31,44
78172,customer-97194,4,65,11,12
78173,customer-97175,4,40,58,11
78174,customer-97174,4,40,61,20
78175,customer-97173,4,40,65,17
78176,customer-553898,4,42,60,35
78177,customer-553930,4,40,23,29
78178,customer-553948,4,35,20,23
78179,customer-220706,4,31,10,27
78180,customer-227753,4,34,86,44
78181,customer-554039,4,41,37,24
78182,customer-220709,4,31,89,39
78183,customer-220735,4,34,10,44
78184,customer-554081,4,39,45,18
78185,customer-227409,4,66,30,20
78186,customer-227748,4,35,22,55
78187,customer-97133,4,39,96,39
78188,customer-227734,4,40,94,36
78189,customer-554100,4,33,46,38
78190,customer-554101,4,33,46,33
78191,customer-97129,4,40,6,36
78192,customer-97124,4,40,1,26
78193,customer-554102,4,32,41,33
78194,customer-554103,4,32,36,36
78195,customer-554107,4,30,22,30
78196,customer-554111,4,30,57,45
78197,customer-554159,4,24,46,21
78198,customer-554179,4,40,27,27
78199,customer-220740,4,33,76,27
78200,customer-227701,4,37,8,33
78201,customer-97137,4,39,5,36
78202,customer-220864,4,66,26,32
78203,customer-96863,4,38,9,17
78204,customer-554470,4,41,30,21
78205,customer-554730,4,38,23,20
78206,customer-554751,4,33,11,30
78207,customer-554752,4,32,12,27
78208,customer-554753,4,32,17,29
78209,customer-554754,4,31,21,33
78210,customer-96699,4,56,36,17
78211,customer-554755,4,30,22,36
78212,customer-554756,4,29,21,33
78213,customer-554761,4,29,68,41
78214,customer-227200,4,39,99,38
78215,customer-554819,4,39,10,38
78216,customer-96631,4,40,6,14
78217,customer-221129,4,32,88,42
78218,customer-554830,4,40,59,56
78219,customer-227208,4,37,84,29
78220,customer-227189,4,40,36,21
78221,customer-554861,4,38,46,20
78222,customer-96625,4,39,70,12
78223,customer-96594,4,40,88,30
78224,customer-554886,4,28,26,32
78225,customer-554889,4,29,68,41
78226,customer-554950,4,39,0,12
78227,customer-96589,4,39,5,17
78228,customer-96588,4,39,93,26
78229,customer-554951,4,39,23,6
78230,customer-227150,4,49,14,27
78231,customer-227149,4,49,14,29
78232,customer-554970,4,41,33,14
78233,customer-96583,4,39,7,27
78234,customer-96581,4,39,4,24
78235,customer-554856,4,39,22,24
78236,customer-553872,4,25,20,33
78237,customer-221125,4,31,10,29
78238,customer-554718,4,42,35,17
78239,customer-554471,4,41,30,18
78240,customer-554472,4,41,32,17
78241,customer-554473,4,40,35,14
78242,customer-96855,4,40,7,32
78243,customer-220866,4,65,27,30
78244,customer-227405,4,67,21,29
78245,customer-554484,4,38,45,8
78246,customer-227373,4,75,95,8
78247,customer-220884,4,62,19,20
78248,customer-227369,4,76,14,9
78249,customer-554544,4,24,17,38
78250,customer-220888,4,61,93,14
78251,customer-227301,4,37,94,29
78252,customer-554578,4,40,56,53
78253,customer-96769,4,54,39,8
78254,customer-554593,4,42,34,18
78255,customer-554601,4,40,39,15
78256,customer-554604,4,39,20,26
78257,customer-221096,4,34,28,39
78258,customer-227275,4,39,94,35
78259,customer-554610,4,38,55,14
78260,customer-554624,4,33,9,42
78261,customer-554625,4,33,5,42
78262,customer-554626,4,33,6,38
78263,customer-227271,4,40,17,41
78264,customer-554637,4,30,69,39
78265,customer-554672,4,24,16,20
78266,customer-227246,4,36,79,41
78267,customer-221100,4,33,96,32
78268,customer-554704,4,40,56,52
78269,customer-96805,4,48,27,21
78270,customer-227832,4,76,11,8
78271,customer-553823,4,31,62,41
78272,customer-553818,4,30,23,38
78273,customer-220241,4,47,9,38
78274,customer-220266,4,34,34,48
78275,customer-552655,4,42,39,20
78276,customer-220291,4,31,13,26
78277,customer-97806,4,57,6,29
78278,customer-228555,4,47,54,44
78279,customer-220295,4,31,91,38
78280,customer-552739,4,27,51,23
78281,customer-552757,4,44,27,30
78282,customer-97758,4,65,1,15
78283,customer-228545,4,48,22,23
78284,customer-228527,4,52,34,26
78285,customer-552802,4,41,39,11
78286,customer-552815,4,37,25,38
78287,customer-552547,4,32,64,50
78288,customer-552820,4,37,64,26
78289,customer-552828,4,32,23,53
78290,customer-552833,4,32,63,45
78291,customer-552847,4,37,54,24
78292,customer-228359,4,66,0,6
78293,customer-228358,4,66,87,11
78294,customer-228357,4,66,86,14
78295,customer-228356,4,66,88,12
78296,customer-228350,4,65,93,17
78297,customer-552943,4,41,46,6
78298,customer-220344,4,29,96,32
78299,customer-552961,4,37,64,26
78300,customer-97645,4,46,47,33
78301,customer-228337,4,68,21,36
78302,customer-553018,4,27,11,17
78303,customer-97693,4,41,95,39
78304,customer-97640,4,47,32,30
78305,customer-220240,4,47,12,38
78306,customer-228643,4,38,80,44
78307,customer-552218,4,44,24,41
78308,customer-552223,4,43,56,21
78309,customer-552226,4,43,45,20
78310,customer-228825,4,66,90,17
78311,customer-97981,4,41,94,39
78312,customer-220036,4,70,6,17
78313,customer-552243,4,39,30,27
78314,customer-97976,4,42,100,32
78315,customer-97966,4,40,3,21
78316,customer-97965,4,40,93,21
78317,customer-228809,4,68,20,36
78318,customer-228777,4,76,96,5
78319,customer-228741,4,6,31,42
78320,customer-97958,4,41,42,39
78321,customer-552534,4,37,67,35
78322,customer-97957,4,41,43,41
78323,customer-228733,4,9,46,56
78324,customer-228732,4,10,43,62
78325,customer-220069,4,62,16,18
78326,customer-552366,4,43,51,23
78327,customer-228718,4,8,91,44
78328,customer-552374,4,42,49,15
78329,customer-228717,4,8,92,33
78330,customer-552399,4,33,24,47
78331,customer-228694,4,38,98,30
78332,customer-228688,4,34,84,42
78333,customer-552477,4,46,63,42
78334,customer-552504,4,44,24,42
78335,customer-552510,4,42,50,15
78336,customer-552516,4,42,49,14
78337,customer-228734,4,9,48,47
78338,customer-554971,4,41,30,14
78339,customer-228320,4,70,20,11
78340,customer-553046,4,45,61,48
78341,customer-228203,4,41,94,38
78342,customer-97405,4,41,5,36
78343,customer-97398,4,40,84,32
78344,customer-97397,4,40,86,26
78345,customer-228198,4,41,16,39
78346,customer-228175,4,38,81,45
78347,customer-553415,4,35,55,32
78348,customer-220446,4,68,20,29
78349,customer-228171,4,37,8,36
78350,customer-228136,4,38,84,33
78351,customer-228131,4,37,18,20
78352,customer-220450,4,66,25,29
78353,customer-553523,4,36,31,36
78354,customer-228120,4,40,91,38
78355,customer-553394,4,30,21,35
78356,customer-553537,4,31,20,39
78357,customer-553609,4,42,32,32
78358,customer-553645,4,41,23,27
78359,customer-220471,4,62,16,20
78360,customer-97333,4,52,44,24
78361,customer-553650,4,40,51,12
78362,customer-553669,4,35,54,27
78363,customer-227944,4,47,90,11
78364,customer-227882,4,64,94,15
78365,customer-553694,4,35,34,23
78366,customer-220531,4,47,30,32
78367,customer-553730,4,25,22,32
78368,customer-227873,4,66,23,18
78369,customer-553756,4,43,59,36
78370,customer-227869,4,68,21,33
78371,customer-553542,4,31,68,36
78372,customer-220345,4,29,99,38
78373,customer-228217,4,35,26,56
78374,customer-553380,4,36,29,38
78375,customer-553074,4,42,19,11
78376,customer-228303,4,76,96,6
78377,customer-553083,4,41,57,9
78378,customer-553096,4,36,26,38
78379,customer-553100,4,37,62,29
78380,customer-553113,4,31,64,41
78381,customer-553123,4,36,28,24
78382,customer-228271,4,6,31,45
78383,customer-553158,4,27,18,24
78384,customer-220382,4,75,77,42
78385,customer-220387,4,71,26,12
78386,customer-220388,4,71,23,8
78387,customer-228257,4,9,65,59
78388,customer-220417,4,73,5,9
78389,customer-97409,4,40,96,41
78390,customer-97608,4,53,22,20
78391,customer-553222,4,41,60,15
78392,customer-553236,4,36,28,38
78393,customer-553240,4,36,59,30
78394,customer-228251,4,9,91,53
78395,customer-228250,4,8,94,48
78396,customer-553254,4,31,66,38
78397,customer-553265,4,36,28,29
78398,customer-553303,4,27,21,35
78399,customer-220421,4,73,92,20
78400,customer-553325,4,43,34,11
78401,customer-553330,4,44,59,48
78402,customer-553361,4,41,22,21
78403,customer-228231,4,38,96,39
78404,customer-553367,4,41,61,18
78405,customer-97526,4,56,1,27
78406,customer-557561,4,30,48,35
78407,customer-554972,4,41,28,12
78408,customer-227148,4,50,12,27
78409,customer-556686,4,35,36,55
78410,customer-556690,4,34,58,44
78411,customer-556696,4,33,29,42
78412,customer-226024,4,67,1,17
78413,customer-95480,4,38,43,39
78414,customer-95479,4,38,55,42
78415,customer-226018,4,68,27,15
78416,customer-225999,4,75,94,12
78417,customer-556790,4,33,27,33
78418,customer-556796,4,33,61,45
78419,customer-556806,4,34,37,52
78420,customer-225996,4,75,6,11
78421,customer-225965,4,9,78,56
78422,customer-556819,4,33,62,29
78423,customer-556840,4,26,25,39
78424,customer-556844,4,26,75,35
78425,customer-556863,4,24,33,21
78426,customer-225937,4,36,99,24
78427,customer-556882,4,39,62,42
78428,customer-556928,4,33,36,47
78429,customer-556932,4,33,57,38
78430,customer-95470,4,39,36,41
78431,customer-556967,4,26,73,36
78432,customer-556986,4,24,30,23
78433,customer-557000,4,36,33,27
78434,customer-225908,4,39,18,42
78435,customer-557034,4,32,12,27
78436,customer-225882,4,36,79,35
78437,customer-95387,4,54,58,14
78438,customer-226025,4,67,0,18
78439,customer-95541,4,63,9,23
