ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
1577,customer-315117,0,65,25,21,22,62,95,85,41
1578,customer-315118,0,65,24,20,22,62,94,85,43
1579,customer-200710,0,65,4,14,22,53,83,87,57
1580,customer-200711,0,65,99,11,22,53,82,89,62
1581,customer-315119,0,65,23,21,22,61,94,85,41
1582,customer-391651,0,65,42,12,22,49,91,94,56
1583,customer-201152,0,65,16,17,22,71,90,85,47
1584,customer-390798,0,65,92,11,22,17,81,91,65
1585,customer-68636,0,65,6,12,22,41,85,88,57
1586,customer-68635,0,65,15,24,22,41,90,80,41
1587,customer-390797,0,65,94,11,22,18,80,91,65
1588,customer-390796,0,65,88,14,22,18,77,92,69
1589,customer-390795,0,65,94,9,22,18,82,91,64
1590,customer-390799,0,65,72,11,22,17,80,96,71
1591,customer-201199,0,65,6,12,22,53,85,88,57
1592,customer-201200,0,65,1,8,22,53,83,90,61
1593,customer-184492,0,65,92,6,22,78,83,93,64
1594,customer-469289,0,66,18,12,22,22,90,88,50
1595,customer-469290,0,66,96,8,22,22,83,91,63
1596,customer-202985,0,66,0,6,22,52,84,91,61
1597,customer-202984,0,66,5,8,22,53,85,90,59
1598,customer-202939,0,66,91,12,22,70,79,91,67
1599,customer-202717,0,66,4,8,22,52,85,90,59
1600,customer-51628,0,66,16,8,22,59,88,90,56
1601,customer-468966,0,66,37,9,22,21,90,93,56
1602,customer-468967,0,66,47,9,22,22,89,95,60
1603,customer-468968,0,66,75,14,22,22,78,96,73
1604,customer-468647,0,66,79,3,22,22,84,94,64
1605,customer-471110,0,66,91,15,22,13,78,90,68
1606,customer-68017,0,66,25,21,22,41,95,86,41
1607,customer-203208,0,66,89,12,22,70,79,91,68
1608,customer-470721,0,66,92,17,22,13,76,89,68
1609,customer-271493,0,66,0,14,22,41,81,87,61
1610,customer-203252,0,66,2,8,22,52,85,91,60
1611,customer-471489,0,66,88,15,22,13,76,91,70
1612,customer-202395,0,66,7,11,22,75,85,89,57
1613,customer-202396,0,66,0,14,22,75,81,88,61
1614,customer-202397,0,66,98,17,22,74,79,87,62
1615,customer-202392,0,66,0,6,22,76,84,91,61
1616,customer-202393,0,66,4,6,22,76,85,91,60
1617,customer-202454,0,66,5,9,22,53,85,90,59
1618,customer-202455,0,66,2,8,22,52,84,91,60
1619,customer-388314,0,66,39,17,22,47,93,94,52
1620,customer-202193,0,66,5,9,22,53,85,89,59
1621,customer-202194,0,66,3,9,22,52,84,90,59
1622,customer-51313,0,66,10,12,22,60,86,88,55
1623,customer-466400,0,66,89,14,22,19,78,91,69
1624,customer-467716,0,66,6,11,22,17,85,89,57
1625,customer-467717,0,66,71,3,22,17,84,94,64
1626,customer-468036,0,66,9,17,22,17,86,85,52
1627,customer-202653,0,66,8,11,22,77,86,89,56
1628,customer-202672,0,66,93,14,22,69,78,90,66
1629,customer-468331,0,66,16,3,22,21,87,93,59
1630,customer-468332,0,66,10,3,22,21,86,92,59
1631,customer-468333,0,66,97,2,22,22,85,93,62
1632,customer-202654,0,66,2,9,22,76,84,90,60
1633,customer-466724,0,66,92,14,22,18,78,90,67
1634,customer-467389,0,66,96,12,22,18,80,89,63
1635,customer-467390,0,66,91,8,22,17,81,92,65
1636,customer-467055,0,66,94,15,22,18,78,89,66
1637,customer-467056,0,66,91,14,22,18,78,91,67
1638,customer-476207,0,66,85,6,22,6,82,93,66
1639,customer-476177,0,66,44,20,22,15,92,95,54
1640,customer-476176,0,66,42,21,22,16,93,94,52
1641,customer-269374,0,66,19,14,22,45,90,87,49
1642,customer-204021,0,66,86,14,22,70,77,93,70
1643,customer-385409,0,66,99,17,22,24,80,87,61
1644,customer-269373,0,66,25,24,22,46,96,83,37
1645,customer-269372,0,66,27,32,22,46,98,81,30
1646,customer-204067,0,66,6,8,22,53,85,90,59
1647,customer-268827,0,66,27,18,22,45,94,87,44
1648,customer-67711,0,66,32,15,22,42,93,91,49
1649,customer-67710,0,66,19,14,22,41,91,87,49
1650,customer-477102,0,66,88,18,22,9,74,91,72
1651,customer-477101,0,66,91,17,22,9,76,89,68
1652,customer-477024,0,66,19,9,22,13,89,90,53
1653,customer-477050,0,66,81,6,22,5,82,94,67
1654,customer-384775,0,66,3,12,22,25,83,88,59
1655,customer-476595,0,66,27,11,22,16,91,91,52
1656,customer-476596,0,66,27,9,22,15,91,91,52
1657,customer-476597,0,66,27,8,22,15,90,92,54
1658,customer-476598,0,66,36,5,22,15,89,93,58
1659,customer-476599,0,66,41,14,22,14,91,94,55
1660,customer-476600,0,66,44,15,22,14,91,95,55
1661,customer-204068,0,66,2,8,22,53,85,91,60
1662,customer-476626,0,66,79,6,22,5,82,94,67
1663,customer-475794,0,66,89,6,22,6,83,93,65
1664,customer-474174,0,66,89,5,22,7,83,93,65
1665,customer-203477,0,66,87,12,22,70,78,92,69
1666,customer-473781,0,66,89,6,22,8,83,93,65
1667,customer-203523,0,66,3,8,22,53,85,91,60
1668,customer-473395,0,66,90,6,22,8,83,93,64
1669,customer-474564,0,66,88,5,22,7,83,93,65
1670,customer-473394,0,66,92,5,22,8,83,93,63
1671,customer-270969,0,66,10,6,22,42,86,91,58
1672,customer-472634,0,66,95,3,22,8,84,93,63
1673,customer-51942,0,66,18,5,22,59,87,92,57
1674,customer-472251,0,66,95,3,22,8,84,93,63
1675,customer-472252,0,66,98,3,22,9,85,93,62
1676,customer-473010,0,66,93,5,22,8,84,93,63
1677,customer-270972,0,66,98,18,22,41,78,87,62
1678,customer-270971,0,66,5,9,22,41,85,89,58
1679,customer-475387,0,66,88,6,22,6,83,93,65
1680,customer-203792,0,66,4,8,22,53,85,90,59
1681,customer-52260,0,66,2,11,22,59,83,89,60
1682,customer-269889,0,66,22,29,22,46,94,80,33
1683,customer-203748,0,66,86,14,22,70,77,93,70
1684,customer-270438,0,66,10,41,22,40,81,67,34
1685,customer-270437,0,66,5,26,22,41,81,79,50
1686,customer-270436,0,66,5,20,22,41,82,83,55
1687,customer-474978,0,66,86,5,22,7,83,93,65
1688,customer-315422,0,66,17,15,22,15,90,86,48
1689,customer-315423,0,66,12,20,22,16,87,83,48
1690,customer-315424,0,66,6,18,22,16,83,84,54
1691,customer-50354,0,66,71,11,22,61,81,96,70
1692,customer-391650,0,66,34,11,22,49,92,93,53
1693,customer-391472,0,66,81,8,22,17,81,94,68
1694,customer-68634,0,66,18,29,22,41,92,78,34
1695,customer-184490,0,66,11,6,22,73,87,91,58
1696,customer-184491,0,66,4,5,22,73,85,91,60
1697,customer-202918,0,67,13,12,22,78,88,88,53
1698,customer-202919,0,67,11,12,22,77,87,87,54
1699,customer-469308,0,67,89,5,22,13,83,93,64
1700,customer-202914,0,67,9,5,22,79,86,91,59
1701,customer-272554,0,67,1,21,22,42,79,84,58
1702,customer-272551,0,67,6,14,22,43,84,87,56
1703,customer-272550,0,67,3,8,22,44,84,90,60
1704,customer-202913,0,67,16,6,22,79,88,91,56
1705,customer-469649,0,67,99,5,22,13,85,92,62
1706,customer-469650,0,67,83,8,22,13,81,94,68
1707,customer-468985,0,67,75,5,22,14,83,94,65
1708,customer-468986,0,67,61,9,22,13,84,97,67
1709,customer-387676,0,67,32,29,22,47,98,86,35
1710,customer-468984,0,67,2,9,22,14,83,89,60
1711,customer-468664,0,67,3,15,22,15,83,86,57
1712,customer-468665,0,67,98,5,22,15,84,92,62
1713,customer-468666,0,67,66,11,22,14,82,97,69
1714,customer-203187,0,67,10,11,22,78,87,88,55
1715,customer-203186,0,67,11,9,22,78,87,89,56
1716,customer-203185,0,67,8,6,22,78,86,91,59
1717,customer-271491,0,67,1,11,22,42,83,89,61
1718,customer-387031,0,67,89,17,22,46,76,91,70
1719,customer-203182,0,67,14,6,22,80,87,91,57
1720,customer-469994,0,67,73,9,22,13,81,96,69
1721,customer-470363,0,67,85,12,22,12,78,93,70
1722,customer-203181,0,67,20,8,22,80,89,91,55
1723,customer-272025,0,67,98,18,22,41,78,86,63
1724,customer-272024,0,67,3,17,22,42,82,86,57
1725,customer-272023,0,67,99,15,22,42,80,87,62
1726,customer-272022,0,67,12,20,22,43,87,83,48
1727,customer-272021,0,67,10,15,22,43,86,86,52
1728,customer-387343,0,67,93,23,22,23,73,86,68
1729,customer-387342,0,67,95,18,22,24,76,87,65
1730,customer-274082,0,67,5,9,22,46,85,89,59
1731,customer-202387,0,67,14,9,22,78,88,89,55
1732,customer-202388,0,67,14,11,22,78,88,89,54
1733,customer-388313,0,67,31,32,22,47,98,84,32
1734,customer-202647,0,67,14,5,22,79,87,91,58
1735,customer-387987,0,67,98,15,22,23,80,88,63
1736,customer-202648,0,67,9,5,22,79,86,91,59
1737,customer-202649,0,67,12,8,22,78,87,90,56
1738,customer-468351,0,67,3,20,22,16,81,84,56
1739,customer-468352,0,67,88,11,22,16,79,92,68
1740,customer-468353,0,67,69,9,22,15,81,96,69
1741,customer-202652,0,67,13,12,22,77,88,87,52
1742,customer-273576,0,67,88,8,22,45,81,93,67
1743,customer-476591,0,67,24,12,22,17,91,89,50
1744,customer-476592,0,67,24,11,22,17,91,90,51
1745,customer-476593,0,67,25,12,22,17,91,90,51
1746,customer-476594,0,67,26,12,22,16,92,90,50
1747,customer-476590,0,67,22,14,22,18,91,89,49
1748,customer-269888,0,67,24,33,22,47,97,78,28
1749,customer-386690,0,67,95,21,22,24,75,86,66
1750,customer-203454,0,67,5,6,22,79,85,91,60
1751,customer-270970,0,67,11,9,22,42,87,89,56
1752,customer-203453,0,67,4,5,22,79,85,91,60
1753,customer-386046,0,67,96,21,22,24,75,85,64
1754,customer-203725,0,67,4,6,22,79,85,91,60
1755,customer-386045,0,67,98,17,22,24,78,87,63
1756,customer-458371,0,67,61,14,22,48,83,98,69
1757,customer-200891,0,67,25,2,22,77,87,93,60
1758,customer-200892,0,67,57,3,22,77,86,95,63
1759,customer-459353,0,67,53,12,22,47,87,97,63
1760,customer-459354,0,67,56,12,22,47,85,97,65
1761,customer-459679,0,67,54,12,22,47,86,97,64
1762,customer-459678,0,67,52,12,22,46,87,97,63
1763,customer-458700,0,67,61,14,22,48,82,98,69
1764,customer-201137,0,67,42,3,22,77,87,94,60
1765,customer-201138,0,67,50,6,22,77,87,95,61
1766,customer-458699,0,67,52,12,22,48,87,97,63
1767,customer-272549,0,68,9,5,22,44,86,91,59
1768,customer-202996,0,68,92,12,22,48,79,91,66
1769,customer-202997,0,68,89,14,22,48,78,91,69
1770,customer-202730,0,68,85,12,22,48,78,93,70
1771,customer-202743,0,68,9,15,22,42,86,86,53
1772,customer-468360,0,68,62,14,22,12,82,98,70
1773,customer-387675,0,68,31,14,22,46,93,91,50
1774,customer-387674,0,68,4,9,22,46,85,90,59
1775,customer-468671,0,68,79,8,22,12,81,94,69
1776,customer-468672,0,68,78,6,22,12,82,94,67
1777,customer-468673,0,68,64,11,22,12,82,97,69
1778,customer-203011,0,68,8,15,22,42,85,85,54
1779,customer-471140,0,68,81,12,22,12,78,94,71
1780,customer-470752,0,68,84,18,22,12,74,92,74
1781,customer-203280,0,68,3,17,22,42,82,85,57
1782,customer-203281,0,68,2,17,22,41,81,85,57
1783,customer-203263,0,68,94,15,22,48,78,89,66
1784,customer-471518,0,68,77,12,22,12,78,95,72
1785,customer-203262,0,68,93,15,22,49,78,89,66
1786,customer-318210,0,68,10,26,22,17,85,79,45
1787,customer-203012,0,68,7,17,22,42,85,85,54
1788,customer-203013,0,68,4,17,22,42,83,85,57
1789,customer-470364,0,68,80,20,22,12,72,94,77
1790,customer-203282,0,68,5,18,22,41,83,85,55
1791,customer-468359,0,68,59,11,22,13,84,97,67
1792,customer-317502,0,68,11,29,22,16,85,77,42
1793,customer-317503,0,68,6,26,22,17,81,79,49
1794,customer-202217,0,68,11,11,22,43,87,88,54
1795,customer-202216,0,68,6,8,22,43,85,90,59
1796,customer-388635,0,68,94,20,22,23,76,87,66
1797,customer-388634,0,68,3,15,22,23,82,87,58
1798,customer-202207,0,68,79,11,22,47,79,94,70
1799,customer-274083,0,68,91,14,22,46,78,91,67
1800,customer-387988,0,68,93,21,22,23,73,87,68
1801,customer-273070,0,68,0,24,22,42,76,81,58
1802,customer-273065,0,68,0,0,22,44,86,94,61
1803,customer-273064,0,68,68,2,22,44,85,94,63
1804,customer-202480,0,68,8,12,22,43,85,88,56
1805,customer-273585,0,68,94,27,22,42,71,83,67
1806,customer-273584,0,68,100,24,22,42,76,82,59
1807,customer-202481,0,68,8,14,22,42,86,87,54
1808,customer-273578,0,68,98,6,22,45,83,91,62
1809,customer-273577,0,68,91,8,22,45,81,92,65
1810,customer-202479,0,68,9,11,22,43,86,88,56
1811,customer-202468,0,68,81,11,22,47,79,94,70
1812,customer-203283,0,68,8,20,22,41,84,83,52
1813,customer-203982,0,68,26,8,22,85,90,91,54
1814,customer-203983,0,68,28,8,22,85,90,92,55
1815,customer-203984,0,68,29,6,22,84,89,92,56
1816,customer-203985,0,68,28,6,22,84,89,92,56
1817,customer-203986,0,68,26,6,22,84,89,92,56
1818,customer-203996,0,68,3,6,22,80,85,91,60
1819,customer-203997,0,68,2,8,22,79,85,91,60
1820,customer-203992,0,68,12,6,22,81,87,91,58
1821,customer-203991,0,68,11,5,22,82,86,92,59
1822,customer-203990,0,68,9,3,22,82,86,93,60
1823,customer-203987,0,68,25,3,22,83,87,93,59
1824,customer-203988,0,68,25,2,22,83,87,93,60
1825,customer-203826,0,68,12,21,22,40,87,82,47
1826,customer-203825,0,68,9,21,22,40,85,83,49
1827,customer-476166,0,68,21,12,22,19,91,89,51
1828,customer-476167,0,68,26,8,22,19,90,91,54
1829,customer-476168,0,68,41,6,22,19,89,94,58
1830,customer-476169,0,68,43,12,22,18,91,95,57
1831,customer-204101,0,68,13,21,22,40,88,82,45
1832,customer-204074,0,68,79,21,22,50,71,94,78
1833,customer-476589,0,68,17,11,22,18,89,89,52
1834,customer-269887,0,68,25,35,22,47,98,78,26
1835,customer-203531,0,68,86,24,22,50,69,90,76
1836,customer-203532,0,68,89,21,22,49,72,89,72
1837,customer-203533,0,68,94,20,22,49,76,87,66
1838,customer-473818,0,68,52,3,22,11,86,94,62
1839,customer-474212,0,68,96,5,22,10,84,92,63
1840,customer-474602,0,68,92,9,22,10,81,91,65
1841,customer-203556,0,68,8,20,22,40,85,83,51
1842,customer-203555,0,68,7,20,22,41,84,83,52
1843,customer-203554,0,68,7,20,22,41,84,83,52
1844,customer-472289,0,68,77,8,22,12,81,95,68
1845,customer-471901,0,68,76,12,22,12,78,95,72
1846,customer-203450,0,68,18,6,22,80,88,91,56
1847,customer-203449,0,68,25,8,22,81,89,91,55
1848,customer-203720,0,68,24,5,22,81,88,92,57
1849,customer-203721,0,68,21,5,22,81,88,92,57
1850,customer-475754,0,68,42,14,22,20,91,95,56
1851,customer-203799,0,68,83,23,22,50,70,92,77
1852,customer-203800,0,68,84,21,22,50,70,92,76
1853,customer-458024,0,68,59,14,22,48,83,98,68
1854,customer-458025,0,68,67,20,22,49,77,99,76
1855,customer-200973,0,68,72,14,22,46,78,96,73
1856,customer-315224,0,68,9,29,22,23,83,77,44
1857,customer-278398,0,68,0,11,22,51,83,90,61
1858,customer-278397,0,68,3,8,22,51,85,91,60
1859,customer-278396,0,68,12,6,22,52,87,91,57
1860,customer-200981,0,68,12,3,22,43,87,92,59
1861,customer-200737,0,68,9,5,22,43,86,92,59
1862,customer-200729,0,68,77,12,22,46,78,95,72
1863,customer-200730,0,68,86,5,22,46,83,93,65
1864,customer-457665,0,68,67,20,22,49,77,98,76
1865,customer-201224,0,68,17,3,22,43,87,92,59
1866,customer-201225,0,68,21,6,22,43,89,91,56
1867,customer-201216,0,68,71,14,22,46,79,97,72
1868,customer-318209,0,69,14,29,22,17,89,78,39
1869,customer-467493,0,69,30,68,22,42,97,57,0
1870,customer-203981,0,69,25,9,22,86,90,91,54
1871,customer-476243,0,69,42,3,22,10,87,94,60
1872,customer-203975,0,69,9,5,22,88,86,91,59
1873,customer-203976,0,69,11,5,22,88,87,91,59
1874,customer-203977,0,69,18,5,22,87,87,92,57
1875,customer-269886,0,69,24,27,22,48,96,81,34
1876,customer-475829,0,69,29,5,22,10,88,93,58
1877,customer-475830,0,69,23,9,22,10,90,90,52
1878,customer-475831,0,69,11,5,22,10,87,91,59
1879,customer-269885,0,69,21,24,22,48,94,82,37
1880,customer-203973,0,69,18,8,22,89,89,90,55
1881,customer-203974,0,69,12,6,22,88,87,91,58
1882,customer-319630,0,69,22,17,22,18,93,87,46
1883,customer-477084,0,69,14,5,22,10,87,92,59
1884,customer-477085,0,69,11,12,22,10,87,88,54
1885,customer-476663,0,69,12,14,22,10,88,87,52
1886,customer-476664,0,69,7,8,22,10,86,90,58
1887,customer-475422,0,69,18,5,22,10,87,92,57
1888,customer-475423,0,69,81,9,22,10,80,94,69
1889,customer-475337,0,69,20,14,22,21,91,88,49
1890,customer-475338,0,69,26,14,22,21,92,89,49
1891,customer-475339,0,69,34,14,22,21,93,92,51
1892,customer-475753,0,69,23,17,22,20,93,87,46
1893,customer-203709,0,69,28,9,22,85,91,92,54
1894,customer-474923,0,69,39,12,22,22,91,94,54
1895,customer-203706,0,69,25,8,22,87,89,91,55
1896,customer-203707,0,69,26,8,22,86,90,91,54
1897,customer-203708,0,69,27,9,22,86,90,91,54
1898,customer-203705,0,69,25,3,22,87,88,93,58
1899,customer-318922,0,69,16,23,22,17,91,82,43
1900,customer-270418,0,69,19,24,22,49,93,81,38
1901,customer-318921,0,69,15,20,22,17,89,83,46
1902,customer-475014,0,69,86,9,22,10,80,93,67
1903,customer-278395,0,69,24,11,22,52,91,90,52
1904,customer-391299,0,69,99,21,22,22,77,84,61
1905,customer-391298,0,69,7,18,22,22,84,84,53
1906,customer-315153,0,69,82,38,22,51,56,88,85
1907,customer-278939,0,69,10,11,22,52,87,88,55
1908,customer-278938,0,69,19,9,22,53,89,90,54
1909,customer-278937,0,69,39,8,22,53,90,94,57
1910,customer-200830,0,69,12,11,22,73,87,89,54
1911,customer-390628,0,69,2,20,22,23,80,84,57
1912,customer-201075,0,69,77,20,22,75,72,95,78
1913,customer-201074,0,69,0,0,22,73,86,94,61
1914,customer-272528,0,70,25,12,22,53,91,90,51
1915,customer-202855,0,70,84,6,22,76,82,94,66
1916,customer-272001,0,70,31,6,22,52,89,93,56
1917,customer-272000,0,70,32,8,22,52,90,93,55
1918,customer-271999,0,70,31,11,22,52,91,92,52
1919,customer-203126,0,70,85,6,22,76,82,93,66
1920,customer-202324,0,70,98,18,22,75,78,86,62
1921,customer-202325,0,70,99,5,22,75,84,92,62
1922,customer-202589,0,70,11,5,22,75,87,91,59
1923,customer-202590,0,70,84,6,22,76,82,94,66
1924,customer-271472,0,70,33,6,22,51,89,93,57
1925,customer-271471,0,70,33,8,22,51,90,93,56
1926,customer-203971,0,70,22,11,22,89,90,90,52
1927,customer-203972,0,70,19,8,22,89,89,90,54
1928,customer-204242,0,70,16,9,22,90,88,90,55
1929,customer-204241,0,70,21,8,22,90,89,91,55
1930,customer-204240,0,70,23,3,22,89,87,93,59
1931,customer-319629,0,70,24,18,22,17,93,87,44
1932,customer-270952,0,70,12,5,22,50,87,91,59
1933,customer-270951,0,70,27,8,22,50,90,92,55
1934,customer-270949,0,70,34,12,22,52,92,92,52
1935,customer-270950,0,70,34,8,22,51,90,93,55
1936,customer-203394,0,70,88,6,22,76,83,93,65
1937,customer-271470,0,70,34,9,22,52,91,93,54
1938,customer-270417,0,70,15,11,22,49,88,89,53
1939,customer-270416,0,70,0,5,22,49,85,92,61
1940,customer-270415,0,70,20,8,22,50,89,91,56
1941,customer-270412,0,70,35,9,22,51,91,93,54
1942,customer-270413,0,70,33,9,22,51,91,93,54
1943,customer-315154,0,70,80,33,22,51,60,91,85
1944,customer-315155,0,70,79,21,22,50,70,94,79
1945,customer-200831,0,70,82,26,22,76,66,92,80
1946,customer-273045,0,71,21,14,22,53,91,88,49
1947,customer-273044,0,71,19,11,22,53,90,89,52
1948,customer-273043,0,71,18,6,22,54,88,91,56
1949,customer-271996,0,71,28,9,22,54,91,92,54
1950,customer-271995,0,71,31,8,22,54,90,92,55
1951,customer-274063,0,71,0,3,22,55,85,93,61
1952,customer-274062,0,71,12,3,22,55,86,93,60
1953,customer-274060,0,71,18,6,22,56,88,91,56
1954,customer-274059,0,71,19,8,22,57,89,91,55
1955,customer-274061,0,71,18,5,22,56,87,92,58
1956,customer-317240,0,71,88,24,22,50,69,88,74
1957,customer-273557,0,71,11,5,22,54,87,91,59
1958,customer-273556,0,71,3,2,22,54,85,93,61
1959,customer-273555,0,71,25,2,22,55,87,93,60
1960,customer-273553,0,71,27,3,22,56,88,93,59
1961,customer-273552,0,71,24,5,22,56,88,92,57
1962,customer-203935,0,71,11,9,22,75,87,89,56
1963,customer-203936,0,71,3,9,22,76,84,90,59
1964,customer-204206,0,71,7,11,22,75,85,89,57
1965,customer-271465,0,71,32,9,22,54,91,92,54
1966,customer-271464,0,71,33,9,22,54,91,93,54
1967,customer-203664,0,71,7,8,22,75,85,91,59
1968,customer-203665,0,71,93,8,22,76,82,92,64
1969,customer-317944,0,72,87,27,22,50,66,88,76
1970,customer-317943,0,72,88,30,22,50,64,86,76
1971,customer-317241,0,72,85,29,22,50,65,89,79
1972,customer-278376,0,72,2,9,22,60,84,90,60
1973,customer-278375,0,72,12,9,22,61,87,89,56
1974,customer-457388,0,72,97,12,22,50,81,89,63
1975,customer-278919,0,72,8,8,22,61,86,90,58
1976,customer-277834,0,72,8,8,22,60,86,90,58
1977,customer-317945,0,73,85,26,22,49,67,89,78
1978,customer-317946,0,73,82,32,22,49,61,90,83
1979,customer-318659,0,73,83,30,22,49,63,90,81
1980,customer-457753,0,73,18,15,22,50,91,87,48
1981,customer-457754,0,73,6,9,22,50,85,89,58
1982,customer-318661,0,74,76,35,22,48,59,94,88
1983,customer-318660,0,74,79,33,22,49,61,92,85
1984,customer-319366,0,75,79,32,22,48,62,92,84
1985,customer-319367,0,75,78,33,22,48,61,93,87
1986,customer-458077,0,75,97,12,22,71,81,89,63
1987,customer-458078,0,75,95,9,22,71,82,91,64
1988,customer-458426,0,75,2,11,22,71,83,89,60
1989,customer-458427,0,75,88,11,22,71,80,93,68
1990,customer-458428,0,75,81,20,22,71,72,93,76
1991,customer-457345,0,75,79,9,22,70,80,94,69
1992,customer-458762,0,75,85,24,22,72,69,90,76
1993,customer-319368,0,76,76,35,22,48,60,94,87
1994,customer-318663,0,76,71,38,22,48,61,97,88
1995,customer-318664,0,76,71,38,22,47,61,97,88
1996,customer-458763,0,76,82,27,22,72,66,91,80
1997,customer-318665,0,77,72,33,22,47,63,97,87
1998,customer-459423,0,77,81,11,22,73,78,94,70
1999,customer-459735,0,77,76,20,22,73,72,96,78
2000,customer-318666,0,78,73,29,22,46,67,97,84
